VIDEOGAME_ID,NAME,RELEASE_DATE,REQUIRED_AGE,PRICE,POSITIVE_RATINGS,NEGATIVE_RATINGS
2400,The Ship: Murder Party,2006-07-11,0,0,4819,792
2450,Bloody Good Time,2010-10-29,0,4.29,662,204
2500,Shadowgrounds,2006-05-08,0,3.99,973,248
2520,Gumboy - Crazy Adventures™,2006-12-19,0,0,52,46
2590,Alpha Prime,2007-11-07,0,2.99,610,523
2600,Vampire: The Masquerade - Bloodlines,2007-03-22,0,14.99,6161,362
2610,GUN™,2006-10-13,0,9.99,740,87
2620,Call of Duty®,2006-10-13,0,14.99,1555,117
2630,Call of Duty® 2,2006-10-13,0,14.99,2434,236
2640,Call of Duty: United Offensive,2006-10-13,0,14.99,490,97
2710,Act of War: Direct Action,2008-03-12,0,1.99,180,33
2720,ThreadSpace: Hyperbol,2007-07-12,0,3.99,31,9
2780,ARMA: Combat Operations,2008-03-12,0,5.99,145,77
2800,X2: The Threat,2006-07-21,0,4.99,212,50
2810,X3: Reunion,2006-07-21,0,9.99,282,113
2820,X3: Terran Conflict,2008-10-16,0,15.99,1633,272
2840,X: Beyond the Frontier,2010-10-08,0,3.49,142,48
2850,X: Tension,2010-10-08,0,3.49,57,18
2870,X Rebirth,2013-11-15,0,24.99,2832,4032
2900,688(I) Hunter/Killer,2006-10-26,0,22.99,52,17
2910,Fleet Command,2006-10-26,0,22.99,127,31
2920,Sub Command,2006-10-26,0,22.99,33,14
2990,FlatOut 2™,2006-12-21,0,5.99,5438,343
3010,Xpand Rally,2006-08-24,0,3.99,139,39
3020,Call of Juarez™,2007-11-08,0,8.59,793,198
3050,Xpand Rally Xtreme,2008-10-08,0,3.99,71,36
3130,Men of War: Red Tide,2009-11-01,0,3.99,294,69
3170,Kings Bounty: Armored Princess,2009-11-19,0,7.99,482,53
3230,Genesis Rising,2007-08-06,0,4.49,30,94
3260,Safecracker: The Ultimate Puzzle Adventure,2007-08-29,0,4.49,256,172
3270,Painkiller Overdose,2007-10-30,0,4.49,429,137
3330,Zuma Deluxe,2006-08-30,0,4.25,437,37
3410,Heavy Weapon Deluxe,2006-08-30,0,4.25,71,28
3480,Peggle Deluxe,2007-03-06,0,4.25,1106,66
3483,Peggle Extreme,2007-09-11,0,0,707,58
3490,Venice Deluxe,2007-06-25,0,4.25,10,2
3500,Mystery P.I.™ - The Lottery Ticket,2007-10-16,0,4.25,10,3
3510,Amazing Adventures The Lost Tomb™,2007-12-13,0,4.25,21,8
3520,Mystery P.I.™ - The Vegas Heist,2008-06-05,0,4.25,11,5
3530,Amazing Adventures Around the World,2009-04-15,0,4.25,23,7
3540,Peggle™ Nights,2008-10-15,0,4.25,368,24
3560,Bejeweled Twist,2008-11-18,0,4.25,98,18
3570,Mystery P.I.™ - The New York Fortune,2009-01-28,0,4.25,8,5
3580,The Wizards Pen™,2009-02-18,0,4.25,15,3
3590,Plants vs. Zombies GOTY Edition,2009-05-05,0,4.25,14630,454
3600,Escape Rosecliff Island,2009-04-15,0,4.25,97,57
3610,Mystery P.I. - Lost in Los Angeles,2009-07-27,0,4.25,8,3
3620,Zumas Revenge!,2009-09-15,0,4.25,435,28
3700,Sniper Elite,2009-07-16,0,5.59,1181,377
3710,Judge Dredd: Dredd vs. Death,2009-03-26,0,5.59,559,79
3720,Evil Genius,2009-06-22,0,6.99,1847,95
3730,Aliens versus Predator Classic 2000,2010-01-15,0,3.99,1434,219
3800,Advent Rising,2006-09-14,0,7.19,260,71
3810,BloodRayne,2006-09-14,0,6.99,369,110
3820,BloodRayne 2,2006-09-14,0,6.99,259,103
3830,Psychonauts,2006-10-11,0,6.99,8204,456
3900,Sid Meiers Civilization® IV,2006-10-25,0,9.99,1394,129
3910,Sid Meiers Civilization® III Complete,2006-10-25,0,2.99,2578,405
3920,Sid Meiers Pirates!,2005-07-11,0,5.99,2641,193
3960,Shattered Union,2006-10-25,0,2.99,39,49
3980,CivCity: Rome,2007-04-06,0,5.99,184,65
3990,Civilization IV®: Warlords,2007-04-06,0,2.99,121,20
4000,Garrys Mod,2006-11-29,0,6.99,363721,16433
4100,Poker Superstars II,2006-10-05,0,5.99,4,5
4230,RACE - The WTCC Game,2006-11-24,0,25.99,119,43
4290,RACE: Caterham Expansion,2007-06-22,0,3.99,4,2
4300,RoboBlitz,2006-11-07,0,5.99,43,14
4420,Silverfall,2007-03-20,0,7.99,57,36
4460,City Life 2008,2008-09-29,0,6.99,77,41
4470,Silverfall: Earth Awakening,2008-07-18,0,7.99,31,17
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,2007-03-20,0,9.99,11039,570
4520,Full Spectrum Warrior,2007-07-17,0,7.99,106,60
4530,Full Spectrum Warrior: Ten Hammers,2007-07-17,0,4.99,76,38
4560,Company of Heroes - Legacy Edition,2007-07-17,18,0,4772,320
4570,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",2007-08-07,16,9.99,3485,206
4580,"Warhammer® 40,000: Dawn of War® - Dark Crusade",2007-08-07,16,9.99,2849,133
4700,Total War: MEDIEVAL II – Definitive Edition,2006-11-15,0,0,10270,605
4720,Condemned: Criminal Origins,2012-10-29,18,9.99,1243,221
4760,Rome: Total War™ - Collection,2007-08-28,0,8.99,7806,562
4770,Rome: Total War™ - Alexander,2007-08-28,0,8.99,331,131
4780,Medieval II: Total War™ Kingdoms,2007-08-28,0,0,585,30
4800,Heroes of Annihilated Empires,2006-11-22,0,9.99,259,46
10,Counter-Strike,2000-11-01,0,7.19,124534,3339
20,Team Fortress Classic,1999-04-01,0,3.99,3318,633
30,Day of Defeat,2003-05-01,0,3.99,3416,398
40,Deathmatch Classic,2001-06-01,0,3.99,1273,267
50,Half-Life: Opposing Force,1999-11-01,0,3.99,5250,288
60,Ricochet,2000-11-01,0,3.99,2758,684
70,Half-Life,1998-11-08,0,7.19,27755,1100
80,Counter-Strike: Condition Zero,2004-03-01,0,7.19,12120,1439
130,Half-Life: Blue Shift,2001-06-01,0,3.99,3822,420
220,Half-Life 2,2004-11-16,0,7.19,67902,2419
240,Counter-Strike: Source,2004-11-01,0,7.19,76640,3497
280,Half-Life: Source,2004-06-01,0,0,3767,1053
300,Day of Defeat: Source,2010-07-12,0,7.19,10489,1210
320,Half-Life 2: Deathmatch,2004-11-01,0,3.99,6020,787
340,Half-Life 2: Lost Coast,2005-10-27,0,0,5783,1020
360,Half-Life Deathmatch: Source,2006-05-01,0,0,1362,473
380,Half-Life 2: Episode One,2006-06-01,0,5.79,7908,517
400,Portal,2007-10-10,0,7.19,51801,1080
420,Half-Life 2: Episode Two,2007-10-10,0,5.79,13902,696
440,Team Fortress 2,2007-10-10,0,0,515879,34036
500,Left 4 Dead,2008-11-17,0,7.19,17951,948
550,Left 4 Dead 2,2009-11-19,0,7.19,251789,8418
570,Dota 2,2013-07-09,0,0,863507,142079
620,Portal 2,2011-04-18,0,7.19,138220,1891
630,Alien Swarm,2010-07-19,0,0,17435,941
730,Counter-Strike: Global Offensive,2012-08-21,0,0,2644404,402313
1002,Rag Doll Kung Fu,2005-10-12,0,5.99,40,17
1200,Red Orchestra: Ostfront 41-45,2006-03-14,0,3.99,1562,223
1250,Killing Floor,2009-05-14,0,14.99,53710,2649
1300,SiN Episodes: Emergence,2006-05-10,0,7.19,468,61
1500,Darwinia,2005-07-14,0,7.19,472,158
1510,Uplink,2006-08-23,0,6.99,1602,152
1520,DEFCON,2006-09-29,0,7.19,2057,344
1530,Multiwinia,2008-09-19,0,7.19,368,75
1600,Dangerous Waters,2006-02-07,0,22.99,140,44
1610,Space Empires IV Deluxe,2006-02-07,0,6.99,112,26
1630,Disciples II: Rise of the Elves ,2006-07-06,0,4.99,451,108
1640,Disciples II: Galleans Return,2006-07-06,0,4.99,490,152
1670,Iron Warriors: T - 72 Tank Command ,2006-07-26,0,3.99,137,102
1690,Space Empires V,2006-10-16,0,10.99,191,85
1700,Arx Fatalis,2007-04-03,0,2.99,671,106
1840,Source Filmmaker,2012-07-10,0,0,15083,1111
1900,Earth 2160,2006-04-01,0,3.99,498,238
1930,Two Worlds Epic Edition,2009-04-30,0,6.99,2656,1055
4850,Cossacks: Back to War,2010-09-02,0,3.99,1081,143
4870,Cossacks: Art of War,2011-08-26,0,3.99,102,22
4880,Cossacks: European Wars,2011-08-26,0,3.99,170,66
4890,Cossacks II: Battle for Europe,2011-08-26,0,3.99,246,138
4900,Zen of Sudoku,2006-12-14,0,0,122,17
4920,Natural Selection 2,2012-10-30,0,6.99,8372,1498
6000,STAR WARS™ Republic Commando™,2009-07-08,0,7.19,6392,379
6010,Indiana Jones® and the Fate of Atlantis™,2009-07-08,0,4.79,597,31
6020,STAR WARS™ Jedi Knight - Jedi Academy™,2009-09-16,0,7.19,5684,330
6030,STAR WARS™ Jedi Knight II - Jedi Outcast™,2009-09-16,0,7.19,2020,219
6040,The Dig®,2009-07-08,0,4.79,575,55
6060,"Star Wars: Battlefront 2 (Classic, 2005)",2009-07-08,0,7.19,29149,2425
6080,Thrillville®: Off the Rails™,2009-07-08,0,7.19,272,38
6090,Armed and Dangerous®,2009-07-08,0,4.79,115,18
6120,Shank,2010-10-25,0,7.19,1749,227
6200,Ghost Master®,2006-12-21,0,3.99,1025,164
6210,Vegas: Make It Big™,2006-12-21,0,3.99,91,33
6220,FlatOut,2007-02-02,0,4.99,1977,186
6250,Making History: The Calm & the Storm,2007-03-13,0,3.99,460,107
6270,Ducati World Championship,2007-09-21,0,3.99,77,100
6300,Dreamfall: The Longest Journey,2007-01-12,0,13.99,588,89
6310,The Longest Journey,2007-05-01,0,5.99,1152,102
6370,Bloodline Champions,2011-10-28,0,0,1365,226
6400,Joint Task Force,2007-03-27,0,5.79,100,15
6420,Nexus - The Jupiter Incident,2007-07-03,0,6.99,474,90
6510,Lost Planet™: Extreme Condition,2007-06-29,0,9.99,569,178
6550,Devil May Cry® 3 Special Edition,2007-06-12,0,15.99,1462,1052
6800,Commandos: Behind Enemy Lines,2007-03-15,0,3.99,1561,213
6810,Commandos: Beyond the Call of Duty,2007-03-15,0,3.99,404,71
6830,Commandos 2: Men of Courage,2007-03-15,0,3.99,1333,238
6840,Commandos 3: Destination Berlin,2007-03-15,0,3.99,421,265
6850,Hitman 2: Silent Assassin,2007-03-15,16,8.29,1514,260
6860,Hitman: Blood Money,2007-03-15,18,9.29,5864,391
6870,Battlestations: Midway,2007-03-15,0,4.99,316,113
6880,Just Cause,2007-03-15,16,4.99,1732,846
6900,Hitman: Codename 47,2007-03-15,18,7.19,1186,450
6910,Deus Ex: Game of the Year Edition,2007-03-29,16,4.99,6242,347
6920,Deus Ex: Invisible War,2007-03-29,16,4.99,649,433
6980,Thief: Deadly Shadows,2007-03-29,0,6.99,1135,210
7000,Tomb Raider: Legend,2007-03-29,16,4.99,1656,243
7010,Project: Snowblind,2007-03-29,0,3.99,175,61
7020,Rogue Trooper,2007-03-29,0,6.99,248,15
7110,Jade Empire™: Special Edition,2007-02-27,0,8.99,809,279
7200,Trackmania United Forever Star Edition,2008-04-16,0,25.99,963,55
7210,"Runaway, A Road Adventure",2007-03-14,0,6.99,236,90
7220,"Runaway, The Dream of The Turtle",2007-03-14,0,6.99,86,65
7260,Loki,2007-10-05,0,6.99,69,54
7340,Azada,2010-04-21,0,6.99,8,4
7510,X-Blades,2009-04-30,0,6.99,1566,981
7520,Two Worlds II HD,2011-02-03,0,14.99,3054,2051
7530,Two Worlds II Castle Defense,2011-06-14,0,6.99,153,194
7600,Sid Meiers Railroads!,2007-05-04,0,5.99,1114,570
7610,Railroad Tycoon 3,2007-05-04,0,5.99,355,153
7620,Railroad Tycoon II Platinum,2007-05-04,0,2.99,420,82
7650,X-COM: Terror From the Deep,2007-05-04,0,2.99,385,32
7660,X-COM: Apocalypse,2008-09-04,0,2.99,417,53
7730,X-COM: Interceptor,2008-09-04,0,2.99,57,54
7760,X-COM: UFO Defense,2008-09-04,0,2.99,2165,136
7770,X-COM: Enforcer,2008-09-04,0,2.99,146,138
7830,Men of War™,2009-05-06,0,3.99,1664,257
7840,Death Track®: Resurrection,2009-05-06,0,1.99,34,50
7860,NecroVision,2009-05-20,0,3.99,539,270
7940,Call of Duty® 4: Modern Warfare®,2007-11-12,0,19.99,8725,821
8000,Tomb Raider: Anniversary,2007-06-05,16,6.99,1964,389
8080,Kane and Lynch: Dead Men™,2007-12-13,0,4.99,1223,724
8100,Conflict: Denied Ops,2008-02-08,0,3.99,89,103
8140,Tomb Raider: Underworld,2008-11-21,16,6.99,1779,594
8170,Battlestations Pacific,2009-05-13,0,6.99,1028,542
8190,Just Cause 2,2010-03-23,18,9.99,33636,3231
8310,Bone: Out From Boneville,2008-06-17,0,0,78,71
8320,Bone: The Great Cow Race,2008-06-17,0,0,44,33
8330,Telltale Texas Hold ‘Em,2008-06-17,0,1.99,69,77
8340,Strong Bads Cool Game for Attractive People: Season 1,2008-12-18,0,22.99,218,25
8400,Geometry Wars: Retro Evolved,2007-06-18,0,2.99,583,62
8500,EVE Online,2010-12-15,0,0,8317,2832
8600,RACE 07,2007-10-15,0,2.49,1684,348
8790,GTR 2 FIA GT Racing Game,2012-12-12,0,4.99,174,16
8800,Civilization IV: Beyond the Sword,2007-07-24,0,5.99,1396,66
8870,BioShock Infinite,2013-03-25,18,19.99,79442,3846
8880,Freedom Force,2009-05-29,0,2.99,197,150
8890,Freedom Force vs. the Third Reich,2009-05-29,0,2.99,121,28
8930,Sid Meiers Civilization® V,2010-09-23,0,19.99,129030,5565
8970,Axel & Pixel,2010-10-06,0,3.49,35,14
9000,Spear of Destiny,2007-08-03,0,2.49,200,36
9010,Return to Castle Wolfenstein,2007-08-03,0,3.99,3084,276
9030,QUAKE Mission Pack 2: Dissolution of Eternity,2007-08-03,0,2.49,143,15
9040,QUAKE Mission Pack 1: Scourge of Armagon,2007-08-03,0,2.49,205,13
9050,DOOM 3,2007-08-03,0,0,2633,376
9060,HeXen II,2007-08-03,0,2.99,173,39
9160,Master Levels for Doom II,2007-08-03,0,0,310,69
9180,Commander Keen,2007-08-03,0,2.99,737,51
9200,RAGE,2011-10-03,16,7.99,9394,2882
9310,"Warhammer® 40,000: Dawn of War® – Winter Assault",2007-08-07,16,9.99,606,76
9340,Company of Heroes: Opposing Fronts,2007-09-24,0,9.99,579,52
9350,Supreme Commander,2011-09-28,0,8.99,1065,162
9420,Supreme Commander: Forged Alliance,2011-09-28,0,8.99,4969,174
9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",2008-03-07,16,9.99,4887,286
9460,Frontlines™: Fuel of War™,2008-02-29,0,9.99,378,229
9480,Saints Row 2,2009-01-07,0,9.99,9442,2881
9500,Gish,2007-07-20,0,5.99,160,94
9710,Desperados 2: Coopers Revenge,2008-03-12,0,6.99,42,54
9760,Act of War: High Treason,2008-03-12,0,1.99,157,38
9800,Death to Spies,2008-03-12,0,3.99,428,145
9850,Codename: Panzers - Cold War,2009-05-06,0,13.99,82,56
9880,Champions Online,2011-06-14,0,0,2081,823
9900,Star Trek Online,2012-01-31,0,0,7639,2391
9940,Blade Kitten,2014-05-22,0,1.99,746,149
9960,Haunted House™,2010-09-28,0,4.79,9,13
9970,Star Raiders,2011-05-11,0,6.99,5,24
9980,The UnderGarden,2010-11-10,0,4.99,48,24
10090,Call of Duty: World at War,2008-11-18,16,19.99,19595,1483
10100,Kings Quest™ Collection,2009-07-23,0,14.99,125,32
10110,Space Quest™ Collection,2009-07-23,0,9.99,143,42
10120,Aces of the Galaxy™,2009-07-23,0,6.99,14,16
10130,TimeShift™,2009-07-23,0,9.99,623,159
10140,3D Ultra™ Minigolf Adventures,2009-07-23,0,6.99,50,28
10150,Prototype™,2009-06-12,0,14.99,3702,904
10180,Call of Duty®: Modern Warfare® 2,2009-11-11,0,19.99,30006,2826
10220,Postal III,2012-02-17,18,8.99,641,1101
10230,Dead Mountaineers Hotel,2011-10-28,0,5.59,25,63
10240,A Stroke of Fate: Operation Valkyrie,2011-10-28,0,4.99,15,10
10250,PT Boats: Knights of the Sea,2011-10-28,0,4.99,12,12
10260,PT Boats: South Gambit,2011-10-28,0,4.99,5,10
10270,Disciples III: Reincarnation,2014-02-14,0,9.99,618,252
10460,The Club™,2008-02-20,0,9.99,47,50
10500,Total War: EMPIRE – Definitive Edition,2009-03-04,0,19.99,14928,1719
10680,Aliens vs. Predator™,2010-02-16,0,9.99,9448,1186
11020,TrackMania Nations Forever,2008-04-16,0,0,8252,1244
11040,Sherlock Holmes - Nemesis,2008-08-07,0,6.99,114,43
11050,Dracula Origin,2008-08-07,0,6.99,94,45
11130,Sherlock Holmes: The Mystery of the Mummy,2009-08-06,0,0,59,130
11140,Sherlock Holmes: The Awakened - Remastered Edition,2009-08-06,0,6.99,178,49
11150,Sherlock Holmes: The Silver Earring,2009-08-06,0,6.99,98,54
11190,Sherlock Holmes versus Jack the Ripper,2009-12-23,0,6.99,300,94
11200,Shadowgrounds Survivor,2007-11-14,0,6.99,328,239
11230,Gumboy Tournament,2008-05-19,0,1.79,351,142
11240,Space Trader: Merchant Marine,2008-10-23,0,3.99,299,310
11250,Pacific Storm,2008-06-24,0,5.59,20,9
11260,Pacific Storm Allies,2008-08-18,0,5.59,78,56
11280,Penguins Arena: Sednas World,2008-12-18,0,4.79,902,129
11330,Obulis,2009-03-19,0,3.99,586,130
11340,Larva Mortus,2009-03-19,0,3.99,523,161
11360,Chains,2009-07-01,0,3.99,433,148
11450,Overlord™,2009-11-12,0,3.49,3439,276
11480,Soldiers: Heroes of World War II,2014-07-03,0,3.99,273,61
11560,Maelstrom: The Battle for Earth Begins,2009-02-13,0,3.49,69,44
11590,Hospital Tycoon,2009-02-13,0,3.49,175,301
12100,Grand Theft Auto III,2008-01-04,18,5.99,4718,750
12110,Grand Theft Auto: Vice City,2011-01-10,18,5.99,9817,819
12120,Grand Theft Auto: San Andreas,2008-01-04,18,9.99,26877,3243
12130,Manhunt,2008-01-04,18,5.99,816,433
12140,Max Payne,2008-01-04,18,5.99,3926,435
12150,Max Payne 2: The Fall of Max Payne,2008-01-04,18,5.99,2506,172
12170,Grand Theft Auto,2008-01-04,0,0,199,30
12180,Grand Theft Auto 2,2008-01-04,0,0,184,17
12200,Bully: Scholarship Edition,2008-10-21,0,9.99,8504,1764
12210,Grand Theft Auto IV,2008-12-02,0,19.99,35240,18926
12220,Grand Theft Auto: Episodes from Liberty City,2010-04-12,18,14.99,6401,2345
12310,Culpa Innata,2008-01-18,0,6.99,57,14
12320,Sacred Gold,2008-07-09,0,6.99,1489,319
12330,Darkstar One,2008-02-13,0,6.99,256,59
12340,Jack Keane,2008-06-27,0,6.99,46,27
12360,FlatOut: Ultimate Carnage,2008-08-26,0,16.99,1967,394
12390,Exodus from the Earth ,2008-10-24,0,10.99,51,44
12420,Perimeter 2: New Earth,2009-02-10,0,10.99,12,41
12430,SlamIt Pinball Big Score,2009-02-23,0,3.99,31,69
12440,Ankh 2: Heart of Osiris ,2009-06-16,0,10.99,23,17
12450,Ankh 3: Battle of the Gods,2009-06-16,0,10.99,12,8
12460,BC Kings,2009-06-16,0,3.99,85,76
12470,Port Royale 2,2009-06-16,0,2.99,174,95
12480,9th Company: Roots Of Terror,2009-12-03,0,6.99,86,67
12500,PuzzleQuest: Challenge of the Warlords,2008-01-29,0,6.99,561,80
12510,Prison Tycoon 3™: Lockdown,2008-01-29,0,6.99,18,89
12520,18 Wheels of Steel: American Long Haul,2008-01-29,0,6.99,245,111
12530,Hunting Unlimited™ 2008,2008-01-29,0,4.99,29,9
12540,Mahjongg Investigations: Under Suspicion,2008-07-29,0,5.99,21,6
12560,Ride! Carnival Tycoon,2008-07-29,0,4.99,15,26
12590,Sprint Cars Road to Knoxville,2008-07-29,0,4.99,25,24
12600,Midnight Outlaw: 6 Hours to SunUp,2008-07-29,0,4.99,10,27
12640,Drakensang,2009-03-09,0,6.99,238,72
12670,Mission Runway,2009-07-17,0,4.99,14,6
12710,Overlord™: Raising Hell,2009-11-12,0,6.99,946,75
12770,Rise of the Argonauts,2009-01-07,0,4.99,365,178
12790,Damnation,2009-05-22,0,6.99,132,182
12810,Overlord II,2009-06-24,0,6.99,2116,306
12830,Operation Flashpoint: Dragon Rising,2009-10-08,0,6.99,1024,580
13000,Ninja Reflex: Steamworks Edition,2008-03-21,0,3.99,48,4
13140,Americas Army 3,2009-06-17,0,0,1515,723
13200,Unreal 2: The Awakening,2008-03-17,0,8.99,240,100
13210,Unreal Tournament 3 Black,2009-03-05,0,13.99,2414,278
13230,Unreal Tournament 2004: Editors Choice Edition,2004-03-17,0,8.99,2211,66
13240,Unreal Tournament: Game of the Year Edition,2008-03-17,0,5.99,2134,65
13250,Unreal Gold,2008-03-17,0,5.99,1228,132
13500,Prince of Persia: Warrior Within™,2009-08-27,0,8.59,657,101
13520,Far Cry®,2008-04-01,0,8.59,3099,609
13530,Prince of Persia: The Two Thrones™,2009-08-27,0,8.59,365,109
13540,Tom Clancys Rainbow Six® Vegas,2008-04-09,0,8.59,371,106
13560,Tom Clancys Splinter Cell®,2008-04-01,0,4.29,900,147
13570,Tom Clancys Splinter Cell Chaos Theory®,2009-08-27,0,8.59,1777,140
13580,Tom Clancys Splinter Cell Double Agent®,2009-02-13,0,8.59,356,454
13600,Prince of Persia®: The Sands of Time,2009-08-27,0,8.59,831,122
13620,Tom Clancys Ghost Recon® Desert Siege™,2008-07-15,0,4.29,34,2
15000,Tom Clancys Rainbow Six Lockdown™,2009-08-27,0,4.29,80,79
15080,Rayman Raving Rabbids™,2008-06-13,0,4.29,239,80
15100,Assassins Creed™: Directors Cut Edition,2008-04-09,0,8.59,5743,1162
15120,Tom Clancys Rainbow Six® Vegas 2,2008-04-16,0,8.59,2582,456
15130,Beyond Good and Evil™,2008-05-13,0,4.29,1823,186
15160,Petz® Horsez® 2,2009-08-27,0,4.29,76,38
15170,Heroes of Might & Magic V,2008-05-13,0,8.59,1258,183
15190,Brothers in Arms: Road to Hill 30™,2008-05-13,0,4.29,624,100
15200,Silent Hunter®: Wolves of the Pacific,2009-08-27,0,8.59,234,128
15210,Silent Hunter® III,2008-06-13,0,4.29,685,113
15240,Silent Hunter®: Wolves of the Pacific U-Boat Missions,2009-08-27,0,4.29,70,24
15270,Cold Fear™,2008-05-13,0,4.29,272,40
15300,Tom Clancys Ghost Recon®,2008-07-15,0,8.59,536,45
15320,IL-2 Sturmovik: 1946,2008-06-13,0,8.69,1287,185
15370,Heroes of Might & Magic V: Tribes of the East,2008-10-10,0,8.59,759,66
15380,Heroes of Might & Magic V: Hammers of Fate,2008-10-10,0,8.59,84,21
15390,Brothers in Arms: Hells Highway™,2008-10-08,0,8.59,823,98
15400,Harvest: Massive Encounter,2009-01-23,0,5.79,89,21
15500,The Wonderful End of the World,2008-07-17,0,6.99,402,135
15520,AaAaAA!!! - A Reckless Disregard for Gravity,2009-09-03,0,6.99,547,103
15560,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,2011-11-23,0,6.99,747,252
15620,"Warhammer 40,000: Dawn of War II",2009-02-18,0,14.99,5626,755
15700,Oddworld: Abes Oddysee®,2008-08-28,0,1.99,2739,442
15710,Oddworld: Abes Exoddus®,2008-08-28,0,1.99,806,48
15740,Oddworld: Munchs Oddysee,2010-12-20,0,3.99,437,155
15750,Oddworld: Strangers Wrath HD,2010-12-20,0,6.99,759,139
15800,Planet Busters,2008-06-30,0,5.99,1,1
15900,7 Wonders II,2008-06-10,0,6.99,92,29
15910,Luxor Amun Rising,2008-06-10,0,5.99,6,3
15920,Luxor 2,2008-06-10,0,5.99,7,14
15930,Luxor 3,2008-06-10,0,5.99,52,14
15960,Little Farm,2008-06-10,0,5.99,73,35
15970,Luxor,2008-06-10,0,5.99,29,14
16000,Discovery! A Seek and Find Adventure,2008-07-29,0,6.99,20,29
16020,Samantha Swift and the Hidden Roses of Athena,2008-10-31,0,5.99,30,23
16030,7 Wonders: Treasures of Seven,2008-11-14,0,6.99,57,21
16040,Luxor: Quest for the Afterlife ,2008-12-15,0,5.99,29,14
16060,Samantha Swift and the Golden Touch,2009-04-29,0,5.99,26,25
16100,Virtual Villagers: A New Home,2008-05-12,0,5.99,20,7
16110,Virtual Villagers: The Lost Children,2008-05-12,0,5.99,11,3
16120,Plant Tycoon,2008-05-12,0,5.99,48,5
16130,Fish Tycoon,2008-05-12,0,5.99,35,8
16180,Virtual Villagers - The Secret City,2008-05-28,0,5.99,32,7
16200,Virtual Families,2009-05-06,0,7.49,20,7
16450,F.E.A.R. 2: Project Origin,2009-02-12,0,9.99,3274,509
16500,Chaos Theory,2008-05-22,0,1.99,10,1
16600,Trials 2: Second Edition,2008-05-28,0,5.99,169,33
16620,Monster Trucks Nitro ,2009-01-29,0,16.99,21,13
16710,Insecticide Part 1,2008-07-01,0,0.79,308,110
16720,Velvet Assassin,2009-05-01,0,1.69,1219,832
16730,Legendary,2008-12-01,0,1.69,1095,1000
16810,Sid Meiers Civilization IV: Colonization,2008-09-23,0,9.99,330,95
16900,GROUND BRANCH,2018-08-14,0,15.49,599,143
17080,Tribes: Ascend,2012-06-27,0,0,6470,1738
17100,Children of the Nile: Enhanced Edition,2008-07-08,0,5.99,180,38
17120,Children of the Nile: Alexandria,2008-09-22,0,1.49,54,13
17140,Hinterland,2008-09-30,0,6.99,113,38
17180,Mosbys Confederacy,2008-11-19,0,6.99,15,6
17300,Crysis,2008-09-17,0,9.99,6075,1277
17330,Crysis Warhead®,2008-09-17,0,7.99,1694,312
17390,SPORE™,2008-12-19,0,14.99,15101,2014
17410,Mirrors Edge™,2009-01-14,0,9.99,17880,2341
17430,Need for Speed Undercover,2008-12-19,0,9.99,2351,1081
17440,SPORE™ Creepy & Cute Parts Pack,2008-12-19,0,9.99,481,100
17450,Dragon Age: Origins,2009-11-05,0,14.99,6207,468
17460,Mass Effect,2008-12-19,0,7.99,10107,666
17470,Dead Space,2009-01-09,0,14.99,9136,1049
17480,Command & Conquer: Red Alert 3,2009-01-08,0,9.99,4390,855
17500,Zombie Panic! Source,2008-10-03,0,0,5267,914
17570,"Pirates, Vikings, and Knights II",2010-02-12,0,0,3839,582
17710,Nuclear Dawn,2011-09-26,0,6.99,1675,441
17740,Empires Mod,2008-07-28,0,0,663,115
18000,"Precipice of Darkness, Episode One",2008-05-21,0,5.99,394,42
18020,"Precipice of Darkness, Episode Two",2008-11-07,0,5.99,118,23
