GENRE_ID,VIDEOGAME_ID
2,1041400
2,1041450
2,1041500
2,1042110
2,1042230
2,1042460
2,1042470
2,1043020
2,1043030
2,1043340
2,1043360
2,1043480
2,1043610
2,1043680
2,1043730
2,1043740
2,1044170
2,1044200
2,1044770
2,1044830
2,1044840
2,1044920
2,1045010
2,1045220
2,1046070
2,1046240
2,1046330
2,1046430
2,1046490
2,1046530
2,1046750
2,1047140
2,1047670
2,1047680
2,1047780
2,1047910
2,1048040
2,1048100
2,1048260
2,1048320
2,1048640
2,1048830
2,1048960
2,1049370
2,1049660
2,1049680
2,1049800
2,1049840
2,1049950
2,1050150
2,1050230
2,1050730
2,1050760
2,1050870
2,1051130
2,1051160
2,1051170
2,1051250
2,1051310
2,1051810
2,1051840
2,1051890
2,1052900
2,1053060
2,1053190
2,1053650
2,1053660
2,1053730
2,1053780
2,1053960
2,1054790
2,1055000
2,1055620
2,1055770
2,1056470
2,1057180
2,1057390
2,1057420
2,1057430
2,1057710
2,1058660
2,1059090
2,1059190
2,1060030
2,1060110
2,1060770
2,1061230
2,1062240
2,1062880
2,1063060
2,1063560
2,1065570
2,1065650
3,620
3,3260
3,6010
3,6040
3,6080
3,6300
3,6310
3,6510
3,7000
3,7210
3,7220
3,7510
3,8000
3,8140
3,8190
3,8310
3,8320
3,8340
3,9800
3,9940
3,9960
3,10100
3,10110
3,10150
3,10230
3,10240
3,11040
3,11050
3,11130
3,11140
3,11150
3,11190
3,12200
3,12210
3,12310
3,12340
3,12440
3,12450
3,12530
3,12790
3,13500
3,13530
3,13600
3,15080
3,15100
3,15130
3,15700
3,15710
3,15740
3,15750
3,16710
3,17410
3,18000
3,18020
3,18070
3,18480
3,19000
3,19030
3,19080
3,19500
3,19980
3,21000
3,21130
3,21670
3,21690
3,22120
3,22180
3,22450
3,23460
3,24200
3,27000
3,27050
3,27900
3,29160
3,29800
3,31270
3,31800
3,31810
3,31820
3,31830
3,31840
3,31850
3,31860
3,31870
3,31880
3,31900
3,31910
3,31920
3,31930
3,31980
3,32140
3,32310
3,32330
3,32340
3,32360
3,32370
3,32440
3,32450
3,32460
3,32510
3,33230
3,33320
3,33460
3,33600
3,33610
3,33990
3,34800
3,35000
3,35130
3,35140
3,35460
3,35600
3,35700
3,35720
3,36320
3,37000
3,37260
3,37270
3,37400
3,37600
3,38490
3,39000
3,40330
3,40340
3,40350
3,40700
3,40720
3,40930
3,40990
3,41600
3,41660
3,41740
3,41900
3,42140
3,42170
3,42210
3,42220
3,42230
3,43600
3,45700
3,45710
3,45720
3,45730
3,45740
3,45750
3,45770
3,46000
3,46480
3,46490
3,46500
3,46510
3,46550
3,46570
3,46750
3,47130
3,48000
3,48190
3,50300
3,51060
3,55000
3,57000
3,57300
3,57640
3,57680
3,57800
3,58200
3,58230
3,58560
3,58570
3,60340
3,60350
3,63110
3,63610
3,63650
3,63660
3,63800
3,65080
3,65500
3,70200
3,70210
3,70500
3,72400
3,72900
3,80300
3,80310
3,80330
3,80340
3,80350
3,80360
3,90400
3,92000
3,94300
3,94590
3,94620
3,95400
3,96000
3,98100
3,99900
3,99910
3,102200
3,102810
3,102840
3,102850
3,104200
3,104900
3,105000
3,105100
3,105600
3,105700
3,108710
3,109600
3,110800
3,111010
3,113020
3,113200
3,115100
3,115110
3,115320
3,115800
3,200080
3,200190
3,200260
3,200490
3,200710
3,200900
3,201420
3,201870
3,202670
3,202730
3,202750
3,203160
3,203650
3,203830
3,204030
3,204060
3,204120
3,204180
3,204220
3,204360
3,204440
3,204630
3,205020
3,205100
3,205650
3,205690
3,205730
3,205840
3,206420
3,206440
3,206480
3,207000
3,207170
3,207190
3,207320
3,207350
3,207420
3,207490
3,207690
3,208110
3,208620
3,208630
3,208640
3,208650
3,208670
3,208750
3,209000
3,209080
3,209230
3,209330
3,209630
3,209830
3,210230
3,210950
3,210970
3,211160
3,211180
3,211340
3,211360
3,211400
3,211580
3,211820
3,212050
3,212160
3,212700
3,213330
3,213670
3,214250
3,214340
3,214610
3,214700
3,214730
3,214770
3,214790
3,215080
3,215160
3,215280
3,215510
3,215530
3,215550
3,215630
3,215670
3,216210
3,217690
3,217750
3,218640
3,218660
3,218680
3,218700
3,218740
3,218820
3,219680
3,219890
3,219910
3,219950
3,219990
3,220090
3,220240
3,220420
3,220440
3,220740
3,220860
3,221040
3,221100
3,221260
3,221810
3,221830
3,221910
3,222480
3,222640
3,223100
3,223430
3,223470
3,223510
3,223710
3,223730
3,223810
3,224040
3,224300
3,224460
3,224480
3,224920
3,224940
3,224960
3,224980
3,225000
3,225080
3,225260
3,225300
3,225320
3,225540
3,226120
3,226560
3,226620
3,226740
3,226820
3,227000
3,227080
3,227200
3,227220
3,227380
3,227600
3,228300
3,228320
3,228360
3,229480
3,229580
3,230150
3,230700
3,230820
3,230840
3,230980
3,231040
3,231160
3,231200
3,231310
3,231330
3,232430
3,232790
3,233130
3,233230
3,233270
3,233290
3,233350
3,233470
3,233550
3,234080
3,234140
3,234270
3,234290
3,234370
3,234650
3,234670
3,234900
3,234920
3,234940
3,235210
3,235400
3,235600
3,236090
3,236930
3,236970
3,237310
3,237550
3,237630
3,237740
3,237850
3,237870
3,237890
3,237970
3,238090
3,238240
3,238320
3,238370
3,238430
3,238460
3,238960
3,239030
3,239070
3,239160
3,239200
3,239250
3,239430
3,240340
3,240360
3,240440
3,240620
3,240760
3,241260
3,241300
3,241320
3,241600
3,241760
3,241910
3,242050
3,242760
3,242780
3,242840
3,243120
3,243160
3,243200
3,243470
3,244430
3,244690
3,244710
3,244770
3,244810
3,244910
3,244950
3,245280
3,245300
3,245390
3,245410
3,245430
3,245450
3,246070
3,246680
3,246720
3,246740
3,246760
3,246820
3,246840
3,246980
3,247240
3,247660
3,248190
3,248470
3,248530
3,248550
3,248650
3,248800
3,249050
3,249130
3,249680
3,249870
3,249990
3,250050
3,250260
3,250320
3,250400
3,250420
3,250500
3,250620
3,250660
3,250680
3,250760
3,251110
3,251170
3,251230
3,251270
3,251310
3,251430
3,251570
3,251710
3,251730
3,251830
3,251850
3,251870
3,251890
3,252130
3,252230
3,252290
3,252330
3,252410
3,252470
3,252490
3,252550
3,252570
3,252630
3,252670
3,252710
3,252750
3,252830
3,252870
3,252890
3,253110
3,253230
3,253330
3,253350
3,253390
3,253410
3,253430
3,253690
3,253710
3,253840
3,253960
3,254200
3,254300
3,254460
3,254480
3,254700
3,255070
3,255280
3,255300
3,255320
3,255390
3,255940
3,255960
3,257050
3,257220
3,257260
3,257510
3,257690
3,257750
3,257830
3,257850
3,257870
3,258090
3,258180
3,258520
3,258590
3,258950
3,258970
3,259080
3,259130
3,259170
3,259190
3,259410
3,259550
3,259570
3,259600
3,259640
3,259660
3,259680
3,259720
3,259740
3,259810
3,260130
3,260160
3,260190
3,260210
3,260230
3,260270
3,260550
3,260570
3,260690
3,260710
3,260750
3,260790
3,261350
3,261510
3,261530
3,261680
3,261720
3,261900
3,261940
3,261960
3,262000
3,262210
3,262300
3,262470
3,262510
3,262630
3,262770
3,262810
3,262850
3,262940
3,262960
3,263040
3,263120
3,263140
3,263180
3,263200
3,263280
3,263340
3,263380
3,263400
3,263460
3,263500
3,263520
3,263560
3,263640
3,263680
3,263700
3,263820
3,263920
3,263960
3,263980
3,264000
3,264060
3,264080
3,264220
3,264240
3,264300
3,264320
3,264340
3,264400
3,264460
3,264480
3,264520
3,264560
3,264580
3,264710
3,265330
3,265380
3,265470
3,265610
3,265670
3,265690
3,265730
3,265790
3,265830
3,265870
3,265950
3,266050
3,266090
3,266190
3,266490
3,266980
3,267490
3,267530
3,268130
3,268200
3,268240
3,268340
3,268420
3,268520
3,268540
3,268650
3,268670
3,268750
3,268770
3,268810
3,268930
3,268970
3,269050
3,269110
3,269210
3,269310
3,269330
3,269350
3,269490
3,269610
3,269650
3,269670
3,269690
3,269770
3,269790
3,269810
3,269890
3,269990
3,270050
3,270070
3,270110
3,270130
3,270190
3,270230
3,270310
3,270330
3,270430
3,270490
3,270570
3,270590
3,270610
3,270790
3,271590
3,271730
3,271820
3,271990
3,272010
3,272060
3,272270
3,272470
3,272510
3,272600
3,274190
3,274270
3,274290
3,274350
3,274520
3,274560
3,275060
3,275100
3,275180
3,275200
3,275390
3,275850
3,276890
3,277110
3,277270
3,277470
3,277510
3,277520
3,277590
3,277650
3,277870
3,277890
3,277910
3,278360
3,278420
3,278490
3,278530
3,278570
3,278620
3,278640
3,278810
3,278970
3,279070
3,279160
3,279260
3,279440
3,279500
3,279560
3,279580
3,279800
3,279900
3,279940
3,280140
3,280160
3,280180
3,280520
3,280790
3,280890
3,281060
3,281200
3,281240
3,281560
3,281750
3,281820
3,281920
3,281940
3,282070
3,282100
3,282140
3,282530
3,282640
3,282780
3,283040
3,283060
3,283080
3,283180
3,283230
3,283290
3,283430
3,283880
3,283920
3,283940
3,283960
3,283980
3,284000
3,284020
3,284050
3,284140
3,284180
3,284240
3,284390
3,284410
3,284710
3,284730
3,284750
3,284770
3,284790
3,284810
3,284830
3,284870
3,284890
3,285800
3,285900
3,286140
3,286200
3,286260
3,286320
3,286340
3,286360
3,286460
3,286480
3,286540
3,286880
3,286940
3,287020
3,287290
3,287600
3,287630
3,287700
3,287720
3,287740
3,287840
3,288000
3,288020
3,288040
3,288060
3,288120
3,288160
3,288500
3,288630
3,288670
3,288750
3,288790
3,288830
3,288840
3,288860
3,288880
3,288930
3,288970
3,289090
3,289260
3,289320
3,289400
3,289480
3,289620
3,289650
3,289690
3,289800
3,289820
3,289840
3,290040
3,290060
3,290300
3,290320
3,290340
3,290510
3,290650
3,290770
3,291130
3,291250
3,291290
3,291630
3,291640
3,291690
3,291710
3,291770
3,291960
3,292240
3,292260
3,292280
3,292300
3,292400
3,292500
3,292630
3,292660
3,292670
3,292730
3,292780
3,292800
3,292820
3,292880
3,292910
3,292930
3,293160
3,293180
3,293240
3,293320
3,293400
3,293440
3,293480
3,293660
3,293680
3,293860
3,293880
3,293980
3,294020
3,294040
3,294060
3,294140
3,294190
3,294280
3,294390
3,294440
3,294460
3,294530
3,294540
3,294550
3,294570
3,294580
3,294650
3,294660
3,294670
3,294680
3,294690
3,294700
3,294710
3,295250
3,295490
3,295610
3,295650
3,295690
3,295790
3,295850
3,295910
3,295950
3,296030
3,296070
3,296180
3,296220
3,296240
3,296510
3,296550
3,296630
3,296730
3,296830
3,296850
3,296870
3,296930
3,296970
3,297070
3,297100
3,297130
3,297290
3,297350
3,297370
3,297410
3,297590
3,297720
3,298020
3,298110
3,298140
3,298180
3,298260
3,298380
3,298610
3,298630
3,298790
3,298820
3,298830
3,298840
3,298850
3,298930
3,298950
3,299030
3,299050
3,299110
3,299150
3,299160
3,299170
3,299180
3,299380
3,299400
3,299460
3,299580
3,299680
3,299740
3,299780
3,299820
3,300040
3,300060
3,300220
3,300260
3,300280
3,300340
3,300360
3,300380
3,300540
3,300550
3,300620
3,300820
3,300840
3,301050
3,301150
3,301220
3,301380
3,301420
3,301500
3,301670
3,301750
3,301760
3,301830
3,301860
3,301920
3,301930
3,301980
3,302110
3,302160
3,302170
3,302180
3,302190
3,302210
3,302260
3,302310
3,302330
3,302340
3,302350
3,302360
3,302370
3,302390
3,302490
3,302570
3,302690
3,302730
3,302810
3,302870
3,302910
3,302950
3,303210
3,303260
3,303290
3,303310
3,303430
3,303510
3,303550
3,303680
3,303690
3,303800
3,303870
3,304050
3,304240
3,304430
3,304460
3,304650
3,304750
3,304850
3,304930
3,304950
3,305010
3,305070
3,305480
3,305490
3,305620
3,305720
3,305740
3,305780
3,305880
3,305920
3,306000
3,306440
3,306670
3,306760
3,307010
3,307030
3,307050
3,307070
3,307130
3,307150
3,307190
3,307290
3,307570
3,307580
3,307600
3,307670
3,307690
3,307880
3,307940
3,308000
3,308060
3,308180
3,308330
3,308560
3,310060
3,310360
3,310460
3,310510
3,310810
3,310850
3,310870
3,311010
3,311190
3,311210
3,311240
3,311250
3,311310
3,311340
3,311560
3,311680
3,311690
3,311770
3,311860
3,312010
3,312050
3,312200
3,312210
3,312220
3,312230
3,312240
3,312520
3,312540
3,312660
3,312670
3,312780
3,312790
3,312840
3,312970
3,312990
3,313020
3,313040
3,313120
3,313140
3,313200
3,313360
3,313590
3,313630
3,313690
3,313780
3,313810
3,313830
3,313870
3,313960
3,314020
3,314200
3,314210
3,314240
3,314250
3,314280
3,314300
3,314330
3,314360
3,314380
3,314410
3,314510
3,314530
3,314540
3,314560
3,314570
3,314630
3,314660
3,314790
3,314810
3,314830
3,315130
3,315320
3,315330
3,315430
3,315450
3,315610
3,315680
3,315810
3,315940
3,316030
3,316080
3,316140
3,316160
3,316260
3,316320
3,316480
3,316740
3,316790
3,316890
3,316970
3,317030
3,317100
3,317250
3,317280
3,317290
3,317300
3,317320
3,317470
3,317730
3,317940
3,317950
3,318220
3,318230
3,318300
3,318350
3,318430
3,318480
3,318530
3,318600
3,318680
3,318740
3,318860
3,318950
3,318970
3,319170
3,319210
3,319230
3,319250
3,319320
3,319400
3,319430
3,319450
3,319630
3,319910
3,319970
3,320040
3,320150
3,320240
3,320330
3,320340
3,320520
3,320610
3,320630
3,320650
3,320670
3,320690
3,320760
3,320820
3,321080
3,321150
3,321190
3,321370
3,321390
3,321800
3,321840
3,321870
3,321890
3,321920
3,321950
3,322130
3,322190
3,322290
3,322330
3,322430
3,322440
3,322450
3,322580
3,322680
3,322770
3,322780
3,322970
3,323220
3,323320
3,323380
3,323430
3,323450
3,323490
3,323580
3,323680
3,323720
3,324080
3,324120
3,324160
3,324190
3,324240
3,324270
3,324390
3,324510
3,324610
3,324650
3,324710
3,324730
3,324740
3,324750
3,324770
3,324800
3,325090
3,325120
3,325160
3,325320
3,325370
3,325430
3,325520
3,325730
3,325930
3,326180
3,326190
3,326340
3,326380
3,326410
3,326420
3,326480
3,326730
3,326840
3,326950
3,327070
3,327090
3,327220
3,327380
3,327390
3,327400
3,327410
3,327440
3,327450
3,327520
3,327560
3,327760
3,327860
3,327890
3,327910
3,327920
3,327930
3,327940
3,327950
3,327960
3,328100
3,328270
3,328430
3,328590
3,328640
3,328710
3,328740
3,328760
3,328880
3,329000
3,329040
3,329110
3,329200
3,329310
3,329380
3,329440
3,329460
3,329480
3,329690
3,329830
3,329980
3,330350
3,330420
3,330460
3,330820
3,330830
3,330880
3,330990
3,331120
3,331160
3,331200
3,331210
3,331340
3,331400
3,331440
3,331450
3,331460
3,331470
3,331480
3,331510
3,331570
3,331690
3,331750
3,331760
3,331790
3,331870
3,331970
3,331980
3,332070
3,332200
3,332270
3,332310
3,332370
3,332380
3,332390
3,332400
3,332410
3,332500
3,332570
3,332580
3,332610
3,332620
3,332630
3,332700
3,332810
3,332950
3,333100
3,333130
3,333250
3,333260
3,333300
3,333340
3,333390
3,333430
3,333490
3,333640
3,333650
3,333880
3,333980
3,334070
3,334100
3,334120
3,334280
3,334420
3,334470
3,334480
3,334490
3,334690
3,334940
3,334980
3,335000
3,335120
3,335190
3,335200
3,335210
3,335450
3,335460
3,335660
3,335670
3,335690
3,335790
3,335820
3,335850
3,335900
3,335920
3,336130
3,336140
3,336220
3,336240
3,336380
3,336610
3,336710
3,336730
3,336760
3,336770
3,336780
3,336940
3,337130
3,337210
3,337270
3,337280
3,337340
3,337420
3,337480
3,337630
3,337680
3,337700
3,337720
3,337850
3,337880
3,337940
3,337980
3,338030
3,338050
3,338110
3,338140
3,338190
3,338300
3,338310
3,338320
3,339040
3,339090
3,339120
3,339130
3,339190
3,339200
3,339230
3,339240
3,339340
3,339470
3,339580
3,339590
3,339700
3,339710
3,339840
3,339850
3,340050
3,340300
3,340310
3,340320
3,340330
3,340370
3,340470
3,340500
3,340540
3,340720
3,340810
3,340840
3,340990
3,341010
3,341020
3,341060
3,341090
3,341160
3,341260
3,341310
3,341380
3,341470
3,341500
3,341540
3,341640
3,341660
3,341690
3,341750
3,341860
3,341870
3,341980
3,342020
3,342090
3,342180
3,342250
3,342260
3,342350
3,342360
3,342450
3,342490
3,342540
3,342620
3,342630
3,342640
3,342870
3,342990
3,343000
3,343100
3,343140
3,343150
3,343270
3,343430
3,343710
3,343800
3,343810
3,343820
3,343830
3,343840
3,343860
3,343930
3,344030
3,344040
3,344100
3,344240
3,344260
3,344410
3,344440
3,344500
3,344630
3,344740
3,344760
3,344860
3,344880
3,344890
3,344910
3,344960
3,345020
3,345120
3,345140
3,345180
3,345200
3,345230
3,345280
3,345290
3,345330
3,345340
3,345390
3,345430
3,345440
3,345480
3,345540
3,345610
3,345620
3,345630
3,345640
3,345700
3,345710
3,345820
3,345920
3,346040
3,346060
3,346090
3,346110
3,346130
3,346140
3,346150
3,346200
3,346250
3,346300
3,346330
3,346450
3,346500
3,346550
3,346560
3,346630
3,346940
3,346950
3,347000
3,347080
3,347170
3,347240
3,347260
3,347330
3,347430
3,347440
3,347560
3,347600
3,347620
3,347710
3,347730
3,347940
3,348000
3,348020
3,348180
3,348250
3,348380
3,348450
3,348530
3,348540
3,348620
3,348730
3,348740
3,348790
3,348800
3,348860
3,348870
3,348910
3,348960
3,348980
3,349040
3,349100
3,349140
3,349220
3,349320
3,349460
3,349550
3,349650
3,349760
3,349780
3,349980
3,350010
3,350070
3,350200
3,350220
3,350380
3,350480
3,350550
3,350610
3,350620
3,350640
3,350780
3,350800
3,350970
3,350990
3,351060
3,351100
3,351150
3,351290
3,351320
3,351330
3,351340
3,351470
3,351730
3,351790
3,351800
3,351940
3,352010
3,352030
3,352070
3,352360
3,352400
3,352440
3,352460
3,352520
3,352580
3,352640
3,352740
3,352780
3,352810
3,352850
3,352890
3,352950
3,353070
3,353080
3,353110
3,353190
3,353550
3,353560
3,353600
3,353700
3,353790
3,353980
3,353990
3,354030
3,354180
3,354200
3,354380
3,354400
3,354680
3,354690
3,354720
3,354770
3,354860
3,354930
3,354950
3,354960
3,354970
3,355020
3,355140
3,355170
3,355230
3,355270
3,355370
3,355420
3,355430
3,355460
3,355520
3,355530
3,355560
3,355570
3,355630
3,355690
3,355760
3,355790
3,355860
3,355970
3,356050
3,356090
3,356160
3,356170
3,356180
3,356190
3,356210
3,356250
3,356380
3,356390
3,356520
3,356530
3,356540
3,356550
3,356560
3,356650
3,356670
3,356730
3,356770
3,357200
3,357290
3,357340
3,357490
3,357650
3,357750
3,357770
3,357900
3,357910
3,358000
3,358080
3,358090
3,358130
3,358200
3,358220
3,358230
3,358250
3,358290
3,358320
3,358340
3,358760
3,358810
3,359040
3,359070
3,359100
3,359140
3,359190
3,359250
3,359260
3,359280
3,359300
3,359310
3,359320
3,359350
3,359390
3,359400
3,359420
3,359560
3,359580
3,359600
3,359620
3,359650
3,359670
3,359810
3,359900
3,359940
3,360150
3,360170
3,360380
3,360430
3,360510
3,360590
3,360680
3,360740
3,360830
3,360840
3,360880
3,360890
3,360970
3,361110
3,361200
3,361330
3,361360
3,361420
3,361550
3,361600
3,361850
3,361950
3,362020
3,362030
3,362060
3,362130
3,362140
3,362150
3,362290
3,362410
3,362490
3,362660
3,362680
3,362740
3,362860
3,362890
3,362920
3,362940
3,362960
3,363240
3,363330
3,363410
3,363490
3,363500
3,363510
3,363520
3,363930
3,363950
3,363970
3,364050
3,364200
3,364230
3,364260
3,364350
3,364370
3,364390
3,364420
3,364690
3,364720
3,364770
3,364790
3,364800
3,364810
3,364850
3,365020
3,365060
3,365070
3,365120
3,365140
3,365150
3,365160
3,365280
3,365340
3,365350
3,365400
3,365420
3,365590
3,365620
3,365730
3,365810
3,365870
3,365880
3,365900
3,366040
3,366050
3,366060
3,366090
3,366180
3,366220
3,366320
3,366380
3,366570
3,366610
3,366640
3,366670
3,366780
3,366800
3,366810
3,366870
3,366890
3,367010
3,367080
3,367110
3,367240
3,367500
3,367520
3,368080
3,368140
3,368150
3,368250
3,368360
3,368370
3,368390
3,368430
3,368450
3,368500
3,368620
3,368640
3,368650
3,368720
3,368730
3,368760
3,368830
3,368880
3,368890
3,368970
3,368990
3,369000
3,369060
3,369080
3,369100
3,369120
3,369290
3,369420
3,369440
3,369530
3,369560
3,369640
3,369700
3,369830
3,369890
3,370070
3,370120
3,370130
3,370210
3,370220
3,370270
3,370280
3,370300
3,370310
3,370390
3,370440
3,370510
3,370550
3,370620
3,370640
3,370660
3,370670
3,370700
3,370710
3,370780
3,370910
3,371100
3,371120
3,371140
3,371210
3,371220
3,371300
3,371320
3,371550
3,371570
3,371650
3,371660
3,371670
3,371790
3,371900
3,371970
3,372150
3,372250
3,372330
3,372340
3,372350
3,372490
3,372560
3,372570
3,372740
3,372750
3,372780
3,372800
3,372830
3,372890
3,372930
3,372940
3,373120
3,373140
3,373240
3,373330
3,373360
3,373390
3,373420
3,373650
3,373860
3,373870
3,373920
3,373990
3,374010
3,374030
3,374040
3,374060
3,374240
3,374420
3,374510
3,374620
3,374900
3,374950
3,375020
3,375090
3,375120
3,375190
3,375230
3,375320
3,375430
3,375440
3,375460
3,375480
3,375510
3,375520
3,375570
3,375580
3,375620
3,375680
3,375770
3,375930
3,376110
3,376120
3,376160
3,376210
3,376240
3,376410
3,376480
3,376490
3,376520
3,376560
3,376780
3,376790
3,376870
3,377070
3,377080
3,377100
3,377120
3,377140
3,377200
3,377250
3,377320
3,377330
3,377450
3,377470
3,377480
3,377530
3,377670
3,377710
3,377720
3,377970
3,378080
3,378100
3,378110
3,378240
3,378300
3,378370
3,378510
3,378580
3,378610
3,378630
3,378660
3,378700
3,378810
3,378830
3,378930
3,379210
3,379380
3,379430
3,379980
3,379990
3,380020
3,380120
3,380140
3,380150
3,380220
3,380540
3,380580
3,380660
3,380700
3,380750
3,380810
3,380920
3,381010
3,381050
3,381100
3,381120
3,381170
3,381260
3,381780
3,381850
3,381880
3,382050
3,382070
3,382080
3,382090
3,382120
3,382140
3,382160
3,382300
3,382350
3,382380
3,382480
3,382570
3,383020
3,383120
3,383230
3,383240
3,383270
3,383460
3,383560
3,383580
3,383630
3,383690
3,383720
3,383750
3,383780
3,383870
3,383930
3,384000
3,384030
3,384090
3,384110
3,384190
3,384280
3,384310
3,384480
3,384490
3,384500
3,384570
3,384630
3,384680
3,384740
3,384840
3,384890
3,384910
3,385070
3,385150
3,385220
3,385230
3,385310
3,385330
3,385380
3,385410
3,385710
3,385830
3,385840
3,385850
3,385900
3,386080
3,386140
3,386200
3,386330
3,386340
3,386480
3,386590
3,386710
3,386870
3,386880
3,386970
3,387010
3,387060
3,387070
3,387090
3,387280
3,387840
3,387850
3,387860
3,387880
3,387990
3,388120
3,388210
3,388300
3,388320
3,388410
3,388490
3,388620
3,388680
3,388730
3,388840
3,388880
3,388960
3,389160
3,389170
3,389190
3,389250
3,389260
3,389270
3,389310
3,389430
3,389470
3,389650
3,389700
3,389740
3,389850
3,389870
3,389970
3,390040
3,390200
3,390210
3,390290
3,390330
3,390520
3,390620
3,390890
3,390940
3,390970
3,391000
3,391100
3,391120
3,391180
3,391220
3,391260
3,391270
3,391280
3,391300
3,391310
3,391340
3,391380
3,391390
3,391420
3,391490
3,391510
3,391550
3,391560
3,391590
3,391600
3,391650
3,391660
3,391720
3,391730
3,391740
3,391910
3,391960
3,392040
3,392280
3,392370
3,392410
3,392450
3,392690
3,392730
3,392820
3,392920
3,392930
3,392940
3,392950
3,392970
3,393150
3,393190
3,393220
3,393390
3,393420
3,393520
3,393530
3,393550
3,393600
3,393750
3,393770
3,393820
3,394280
3,394450
3,394540
3,394680
3,394690
3,394700
3,394720
3,394840
3,394950
3,395100
3,395160
3,395170
3,395200
3,395250
3,395270
3,395350
3,395380
3,395400
3,395420
3,395480
3,395500
3,395520
3,395550
3,395560
3,395570
3,395620
3,395850
3,395860
3,395910
3,395920
3,396280
3,396530
3,396640
3,396650
3,396660
3,396710
3,396730
3,396850
3,396870
3,396930
3,397060
3,397090
3,397240
3,397270
3,397330
3,397430
3,397440
3,397500
3,397660
3,397700
3,397730
3,397810
3,397830
3,397850
3,397940
3,397960
3,397970
3,398000
3,398020
3,398030
3,398140
3,398150
3,398250
3,398450
3,398460
3,398620
3,398830
3,398850
3,398930
3,398960
3,399070
3,399090
3,399230
3,399260
3,399420
3,399520
3,399780
3,399790
3,399810
3,399890
3,400020
3,400110
3,400170
3,400200
3,400220
3,400240
3,400250
3,400280
3,400360
3,400370
3,400410
3,400510
3,400630
3,400740
3,400910
3,400940
3,401190
3,401200
3,401280
3,401290
3,401330
3,401360
3,401560
3,401710
3,401810
3,401820
3,401970
3,402020
3,402040
3,402060
3,402120
3,402210
3,402220
3,402260
3,402530
3,402620
3,402710
3,402880
3,402890
3,402940
3,402970
3,402980
3,403070
3,403120
3,403180
3,403200
3,403230
3,403290
3,403390
3,403510
3,403570
3,403670
3,403830
3,403850
3,403860
3,404080
3,404170
3,404180
3,404270
3,404410
3,404420
3,404460
3,404480
3,404510
3,404550
3,404580
3,404680
3,404690
3,405010
3,405290
3,405310
3,405370
3,405480
3,405610
3,405780
3,405810
3,405820
3,405830
3,405950
3,405970
3,406110
3,406150
3,406170
3,406220
3,406550
3,406670
3,406720
3,406760
3,406860
3,406870
3,406920
3,406970
3,407000
3,407020
3,407050
3,407150
3,407230
3,407330
3,407340
3,407420
3,407700
3,407710
3,407780
3,407810
3,407830
3,407880
3,407900
3,408110
3,408280
3,408400
3,408520
3,408640
3,408650
3,408770
3,409090
3,409130
3,409280
3,409320
3,409390
3,409410
3,409420
3,409440
3,409490
3,409520
3,409560
3,409590
3,409600
3,409660
3,409910
3,409920
3,410040
3,410050
3,410120
3,410130
3,410380
3,410430
3,410670
3,410710
3,410770
3,410890
3,411000
3,411060
3,411130
3,411300
3,411390
3,411520
3,411530
3,411590
3,411610
3,411630
3,411690
3,411740
3,411760
3,411860
3,411880
3,411960
3,411970
3,411980
3,412010
3,412140
3,412150
3,412170
3,412230
3,412270
3,412290
3,412360
3,412370
3,412440
3,412450
3,412480
3,412730
3,412790
3,412830
3,412930
3,413030
3,413040
3,413350
3,413410
3,413420
3,413470
3,413490
3,413540
3,413620
3,413680
3,413710
3,413830
3,413870
3,414070
3,414080
3,414090
3,414140
3,414190
3,414290
3,414330
3,414340
3,414470
3,414500
3,414580
3,414660
3,414700
3,414720
3,414730
3,414740
3,414810
3,414920
3,415330
3,415390
3,415610
3,415670
3,415740
3,415840
3,415950
3,415980
3,416070
3,416080
3,416140
3,416170
3,416200
3,416240
3,416250
3,416310
3,416320
3,416340
3,416360
3,416370
3,416590
3,416600
3,416610
3,416760
3,416830
3,417110
3,417150
3,417200
3,417290
3,417350
3,417400
3,417410
3,417480
3,417750
3,417840
3,417860
3,417880
3,417900
3,417920
3,417990
3,418120
3,418210
3,418270
3,418280
3,418300
3,418340
3,418370
3,418430
3,418440
3,418670
3,418950
3,418960
3,419460
3,419590
3,419810
3,420060
3,420070
3,420170
3,420180
3,420210
3,420270
3,420300
3,420360
3,420370
3,420500
3,420530
3,420740
3,420770
3,420880
3,420920
3,420930
3,420950
3,420980
3,421050
3,421110
3,421120
3,421600
3,421610
3,421660
3,421700
3,421740
3,421810
3,421880
3,422010
3,422250
3,422500
3,422650
3,422760
3,422870
3,422980
3,423590
3,423600
3,423610
3,423710
3,423760
3,423770
3,423780
3,423900
3,423950
3,424000
3,424010
3,424170
3,424250
3,424320
3,424370
3,424640
3,424840
3,424850
3,424870
3,425040
3,425210
3,425230
3,425410
3,425460
3,425580
3,425600
3,426050
3,426240
3,426290
3,426310
3,426590
3,426630
3,426790
3,427190
3,427240
3,427510
3,427550
3,427610
3,427640
3,427660
3,427760
3,427780
3,427860
3,427880
3,427910
3,427930
3,427950
3,427980
3,428100
3,428110
3,428130
3,428200
3,428210
3,428220
3,428250
3,428260
3,428270
3,428280
3,428370
3,428410
3,428440
3,428550
3,428590
3,428660
3,428750
3,428860
3,428870
3,428880
3,428930
3,428950
3,428980
