TAG_ID,VIDEOGAME_ID
50,347430
50,347510
50,347520
50,347590
50,347610
50,347950
50,348160
50,348270
50,348340
50,348360
50,348440
50,348510
50,348860
50,348870
50,348910
50,348960
50,348980
50,349020
50,349060
50,349460
50,349530
50,349760
50,349780
50,350010
50,350330
50,350380
50,350490
50,350610
50,350630
50,350710
50,350810
50,351030
50,351090
50,351420
50,351470
50,351490
50,351510
50,351940
50,352140
50,352210
50,352740
50,352750
50,353070
50,353080
50,353090
50,353110
50,353280
50,353560
50,353640
50,354040
50,354280
50,354310
50,354680
50,354690
50,354720
50,354730
50,354950
50,355020
50,355080
50,355090
50,355120
50,355280
50,355380
50,355410
50,355460
50,355510
50,355670
50,355760
50,355920
50,356100
50,356160
50,356210
50,356250
50,356380
50,356450
50,356540
50,356550
50,356560
50,356730
50,356890
50,357010
50,357600
50,357670
50,357720
50,357780
50,357930
50,358610
50,358760
50,358770
50,359070
50,359160
50,359250
50,359260
50,359340
50,359420
50,360010
50,360040
50,360400
50,360580
50,360640
50,360650
50,360720
50,360750
50,360850
50,360870
50,361020
50,361190
50,361360
50,361620
50,361680
50,361850
50,361930
50,361950
50,361970
50,362020
50,362030
50,362140
50,362150
50,362350
50,362370
50,362740
50,362790
50,362830
50,363050
50,363060
50,363070
50,363180
50,363200
50,363330
50,363410
50,363650
50,363970
50,364000
50,364260
50,364480
50,364640
50,364660
50,364850
50,364880
50,364890
50,364930
50,364940
50,365200
50,365280
50,365310
50,365350
50,365400
50,365420
50,365510
50,365980
50,366050
50,366100
50,366210
50,366410
50,366670
50,366700
50,366760
50,366810
50,366920
50,366990
50,367000
50,367030
50,367050
50,367220
50,367430
50,367550
50,367580
50,367710
50,367800
50,368150
50,368160
50,368310
50,368710
50,368730
50,368770
50,368780
50,368880
50,369000
50,369030
50,369180
50,369280
50,369290
50,369310
50,369360
50,369420
50,369560
50,369860
50,370050
50,370080
50,370140
50,370150
50,370170
50,370200
50,370280
50,370310
50,370510
50,370550
50,370560
50,370570
50,370590
50,370600
50,370620
50,370640
50,370660
50,370670
50,370700
50,370970
50,371000
50,371330
50,371450
50,371460
50,371500
50,371570
50,371690
50,371700
50,371710
50,371880
50,372210
50,372430
50,372890
50,372930
50,372940
50,372960
50,373140
50,373460
50,373640
50,373670
50,373800
50,373810
50,373820
50,373860
50,373870
50,373970
50,374410
50,374460
50,375010
50,375020
50,375040
50,375190
50,375220
50,375580
50,375790
50,375930
50,376350
50,376490
50,376560
50,376680
50,376760
50,376770
50,376920
50,377120
50,377430
50,377450
50,377460
50,377500
50,377550
50,377660
50,377710
50,377720
50,377760
50,377940
50,378090
50,378390
50,378530
50,378570
50,379260
50,379290
50,379390
50,379600
50,379610
50,379960
50,380000
50,380360
50,380560
50,380670
50,381000
50,381220
50,381340
50,381850
50,382080
50,382120
50,382260
50,382270
50,382320
50,383190
50,383240
50,383540
50,383670
50,383700
50,383750
50,383950
50,384010
50,384040
50,384120
50,384210
50,384230
50,384360
50,384480
50,384880
50,384910
50,384940
50,384980
50,385080
50,385130
50,385150
50,385250
50,385390
50,385400
50,385410
50,385440
50,385690
50,385770
50,385950
50,386200
50,386260
50,386290
50,386400
50,386420
50,386490
50,386510
50,386710
50,386870
50,386960
50,387110
50,387270
50,387840
50,387890
50,388010
50,388050
50,388120
50,388160
50,388270
50,388360
50,388390
50,388450
50,388500
50,388540
50,388550
50,388830
50,388840
50,389140
50,389190
50,389230
50,389330
50,389400
50,389460
50,389970
50,390200
50,390460
50,390570
50,390620
50,390880
50,390910
50,390940
50,390970
50,391000
50,391070
50,391160
50,391310
50,391340
50,391410
50,391420
50,391440
50,391490
50,391560
50,391580
50,391640
50,392020
50,392100
50,392370
50,392780
50,392920
50,392970
50,393150
50,393350
50,393550
50,393980
50,394130
50,394140
50,394260
50,394270
50,394280
50,394290
50,394480
50,394680
50,394700
50,395380
50,395400
50,395580
50,395860
50,395880
50,395900
50,395920
50,395930
50,396060
50,396730
50,396790
50,396800
50,396850
50,396860
50,397020
50,397200
50,397210
50,397430
50,397440
50,397460
50,397750
50,397770
50,397800
50,397810
50,397820
50,397840
50,397940
50,397960
50,397970
50,398110
50,398460
50,398480
50,398530
50,398620
50,398680
50,398710
50,398900
50,398920
50,398960
50,399040
50,399230
50,399430
50,399520
50,399530
50,399880
50,399890
50,399910
50,399920
50,400030
50,400200
50,400230
50,400410
50,401120
50,401420
50,401970
50,402150
50,402170
50,402840
50,402850
50,402970
50,402980
50,403090
50,403100
50,403180
50,403270
50,403290
50,403300
50,403510
50,403740
50,404030
50,404150
50,404270
50,404400
50,404420
50,404550
50,404630
50,404700
50,404770
50,404850
50,405070
50,405950
50,405980
50,406080
50,406110
50,406120
50,406300
50,406310
50,406410
50,406670
50,406870
50,406930
50,407020
50,407060
50,407320
50,407340
50,407630
50,407680
50,407710
50,407720
50,408240
50,408520
50,408740
50,408750
50,408860
50,408880
50,409090
50,409130
50,409290
50,409380
50,409390
50,409440
50,409600
50,409920
50,410040
50,410150
50,410290
50,410370
50,410440
50,410570
50,410770
50,410840
50,411060
50,411070
50,411530
50,411620
50,411680
50,411690
50,411870
50,412150
50,412230
50,412290
50,412370
50,412440
50,412480
50,412520
50,412530
50,412620
50,412640
50,412930
50,412970
50,413350
50,413480
50,413620
50,413700
50,413760
50,414060
50,414140
50,414660
50,414730
50,414760
50,415080
50,415090
50,415240
50,415330
50,415390
50,415400
50,415420
50,415530
50,415830
50,415840
50,415950
50,415960
50,415990
50,416200
50,416310
50,416320
50,416340
50,416370
50,416760
50,416770
50,416800
50,416850
50,416870
50,417060
50,417310
50,417410
50,417480
50,417840
50,417900
50,418040
50,418060
50,418070
50,418160
50,418190
50,418310
50,418440
50,418940
50,418960
50,419000
50,419700
50,420100
50,420160
50,420370
50,420840
50,421040
50,421140
50,421710
50,421870
50,421880
50,421890
50,422250
50,422640
50,422760
50,422860
50,423220
50,423550
50,423600
50,423610
50,423700
50,423720
50,423750
50,423760
50,423810
50,423870
50,424010
50,424320
50,424610
50,424750
50,425070
50,425150
50,425160
50,425400
50,425720
50,425760
50,425770
50,425860
50,426690
50,426790
50,427550
50,427780
50,427860
50,427890
50,428110
50,428220
50,428250
50,428260
50,428270
50,428280
50,428460
50,428510
50,428540
50,428760
50,428830
50,428900
50,428930
50,428950
50,429060
50,429220
50,429270
50,429280
50,429360
50,429390
50,429600
50,429610
50,429940
50,430020
50,430080
50,430280
50,431300
50,431370
50,431390
50,431460
50,431640
50,431750
50,431850
50,431860
50,431910
50,432190
50,432260
50,432490
50,432620
50,432770
50,432780
50,433000
50,433360
50,433490
50,433630
50,433700
50,433950
50,434000
50,434170
50,434210
50,434260
50,434310
50,434360
50,434380
50,434500
50,434540
50,434680
50,434780
50,434800
50,434820
50,434890
50,434960
50,435000
50,435010
50,435030
50,435040
50,435140
50,435400
50,435460
50,435490
50,436140
50,436240
50,436280
50,436500
50,436870
50,437060
50,437170
50,437390
50,437420
50,437520
50,437710
50,437720
50,437740
50,437880
50,437900
50,438000
50,438030
50,438080
50,438090
50,438340
50,438350
50,438480
50,438560
50,438650
50,438730
50,439260
50,439420
50,439440
50,439550
50,439800
50,439910
50,439920
50,440790
50,440810
50,441050
50,441380
50,441670
50,442070
50,442860
50,442890
50,443370
50,443460
50,443530
50,443580
50,443680
50,444130
50,444160
50,444220
50,444250
50,444270
50,444280
50,444290
50,444320
50,444350
50,444430
50,444480
50,444530
50,444790
50,444880
50,445000
50,445110
50,445130
50,445210
50,445420
50,445840
50,446100
50,446110
50,446240
50,446380
50,446430
50,446440
50,446450
50,446490
50,446550
50,446560
50,446600
50,446610
50,446850
50,447240
50,447310
50,447690
50,447780
50,447850
50,447890
50,447950
50,447960
50,447970
50,448010
50,448050
50,448070
50,448080
50,448110
50,448240
50,448250
50,448310
50,448380
50,448400
50,448470
50,448500
50,448520
50,448550
50,448650
50,448710
50,448720
50,448750
50,448790
50,448960
50,448980
50,449050
50,449060
50,449070
50,449120
50,449170
50,449210
50,449220
50,449350
50,449420
50,449450
50,449520
50,449530
50,449540
50,449550
50,449560
50,449760
50,450050
50,450150
50,450170
50,450570
50,450590
50,450600
50,450630
50,451080
50,451100
50,451140
50,451350
50,451520
50,451570
50,451640
50,451670
50,451830
50,451870
50,451880
50,451980
50,452440
50,452860
50,452930
50,453100
50,453220
50,453340
50,453390
50,453470
50,453650
50,453680
50,453770
50,453780
50,453820
50,453830
50,453910
50,453980
50,454060
50,454080
50,454140
50,454170
50,454190
50,454230
50,454420
50,454460
50,454630
50,454670
50,454690
50,454720
50,454870
50,454890
50,455080
50,455190
50,455290
50,455400
50,455480
50,455690
50,455770
50,455940
50,455960
50,455970
50,456430
50,456440
50,456660
50,456690
50,456810
50,456980
50,457480
50,457490
50,457520
50,457530
50,457570
50,457580
50,457650
50,457660
50,457690
50,457870
50,458060
50,458110
50,458170
50,458470
50,458480
50,458500
50,458510
50,458540
50,458600
50,458700
50,458920
50,459130
50,459170
50,459260
50,459520
50,459640
50,459830
50,460150
50,460190
50,460540
50,460750
50,460850
50,460990
50,461010
50,461030
50,461040
50,461180
50,461340
50,461370
50,461480
50,461580
50,461600
50,461690
50,461730
50,461750
50,461760
50,461810
50,461820
50,461840
50,461850
50,461880
50,462000
50,462030
50,462110
50,462220
50,462400
50,462570
50,462580
50,462670
50,462910
50,462960
50,463010
50,463030
50,463040
50,463050
50,463060
50,463110
50,463120
50,463180
50,463210
50,463240
50,463290
50,463450
50,463460
50,463520
50,463710
50,463760
50,463850
50,463930
50,464000
50,464020
50,464040
50,464070
50,464230
50,464400
50,464440
50,464500
50,464530
50,464630
50,464650
50,464740
50,464800
50,464900
50,464960
50,465010
50,465170
50,465720
50,465860
50,465890
50,465900
50,465920
50,465960
50,465970
50,465990
50,466000
50,466010
50,466020
50,466030
50,466040
50,466050
50,466060
50,466070
50,466080
50,466100
50,466110
50,466170
50,466490
50,466720
50,466730
50,466780
50,466800
50,466810
50,466830
50,466840
50,466910
50,467060
50,467090
50,467120
50,467170
50,467210
50,467290
50,467320
50,467370
50,467390
50,467430
50,467470
50,467490
50,467760
50,467780
50,467810
50,467950
50,468110
50,468160
50,468320
50,468490
50,468540
50,468700
50,468740
50,469560
50,469730
50,469790
50,469890
50,470140
50,470220
50,470440
50,470580
50,470590
50,471160
50,471220
50,471270
50,471570
50,471810
50,472420
50,473140
50,473460
50,473480
50,473510
50,473520
50,473540
50,473560
50,473730
50,474050
50,474820
50,474980
50,475050
50,475220
50,475470
50,475520
50,475620
50,476240
50,476370
50,476410
50,476460
50,476880
50,476920
50,476930
50,477800
50,477980
50,478010
50,478020
50,479150
50,479260
50,479310
50,479330
50,480410
50,480450
50,480690
50,480770
50,481600
50,481870
50,482210
50,482390
50,482890
50,482920
50,482990
50,483420
50,484890
50,485080
50,485220
50,485230
50,485270
50,485290
50,485330
50,485340
50,485350
50,485370
50,485410
50,485450
50,485490
50,485560
50,485620
50,485640
50,485660
50,485680
50,485690
50,485740
50,485760
50,485800
50,485830
50,485860
50,485870
50,485880
50,485920
50,486120
50,486140
50,486170
50,486230
50,486290
50,486460
50,486550
50,486640
50,486760
50,486780
50,486810
50,486850
50,486880
50,486890
50,487020
50,487220
50,487250
50,487350
50,487370
50,487420
50,487530
50,487580
50,487590
50,487600
50,487730
50,488080
50,488280
50,488580
50,488950
50,488960
50,489080
50,489440
50,489470
50,489570
50,489740
50,489760
50,489810
50,489890
50,489900
50,489930
50,490040
50,490250
50,490510
50,490820
50,490840
50,490910
50,490940
50,490980
50,491020
50,491070
50,491160
50,491260
50,491330
50,491560
50,491580
50,491620
50,491700
50,491730
50,491830
50,492130
50,492160
50,492170
50,492280
50,492850
50,493060
50,493290
50,493400
50,493620
50,493650
50,493700
50,493720
50,493730
50,493980
50,494040
50,494090
50,494170
50,494230
50,494350
50,494660
50,494670
50,494720
50,494780
50,494830
50,494850
50,494970
50,494990
50,495010
50,495090
50,495110
50,495120
50,495390
50,495550
50,495570
50,495730
50,495770
50,495780
50,495830
50,495890
50,495900
50,495960
50,495980
50,495990
50,496000
50,496030
50,496120
50,496180
50,496190
50,496320
50,496480
50,496500
50,496530
50,496610
50,496670
50,496680
50,496690
50,496740
50,496850
50,496870
50,496930
50,496950
50,496960
50,496980
50,496990
50,497020
50,497040
50,497050
50,497190
50,497260
50,497280
50,497350
50,497420
50,497440
50,497450
50,497470
50,497480
50,497490
50,497570
50,497580
50,497680
50,497700
50,497880
50,498030
50,498040
50,498050
50,498190
50,498320
50,498360
50,498370
50,498470
50,498660
50,498850
50,498980
50,499100
50,499110
50,499120
50,499140
50,499330
50,499370
50,499420
50,499440
50,499460
50,499510
50,499560
50,500100
50,500110
50,500140
50,500150
50,500170
50,500180
50,500220
50,500580
50,500760
50,500870
50,500880
50,500920
50,500940
50,501050
50,501220
50,501420
50,501440
50,501760
50,501850
50,501930
50,502070
50,502100
50,502120
50,502150
50,502210
50,502230
50,502320
50,502380
50,502400
50,502530
50,502650
50,502770
50,502940
50,502990
50,503050
50,503060
50,503070
50,503080
50,503090
50,503150
50,503340
50,503630
50,503750
50,503900
50,503960
50,504000
50,504240
50,504260
50,504310
50,504400
50,504560
50,504610
50,504840
50,504880
50,505210
50,505220
50,505330
50,506140
50,506150
50,506500
50,506560
50,506590
50,506670
50,506930
50,507060
50,507140
50,507210
50,507270
50,507380
50,507520
50,508140
50,508170
50,508180
50,508200
50,508290
50,508630
50,508710
50,508760
50,508820
50,508900
50,508930
50,508960
50,509000
50,509110
50,509170
50,509210
50,509220
50,509310
50,509390
50,509400
50,509440
50,509450
50,509610
50,509850
50,509960
50,509990
50,510040
50,510070
50,510110
50,510130
50,510250
50,510380
50,510650
50,510710
50,510740
50,510750
50,510960
50,510990
50,511070
50,511140
50,511330
50,511350
50,511380
50,511420
50,511470
50,511560
50,511660
50,511690
50,511750
50,511820
50,512020
50,512110
50,512160
50,512170
50,512230
50,512240
50,512260
50,512410
50,512430
50,512450
50,512680
50,512740
50,512830
50,513260
50,513550
50,513590
50,513600
50,513610
50,513620
50,513770
50,513780
50,513880
50,513930
50,513980
50,513990
50,514090
50,514200
50,514350
50,514400
50,514470
50,514480
50,514490
50,514530
50,514550
50,514570
50,514580
50,514640
50,514650
50,514700
50,514710
50,514720
50,514730
50,514740
50,514750
50,514760
50,514770
50,514780
50,514820
50,514870
50,514890
50,514930
50,515000
50,515020
50,515260
50,515470
50,515740
50,515910
50,516010
50,516110
50,516410
50,516480
50,516520
50,516580
50,516600
50,516650
50,516740
50,516920
50,516940
50,517060
50,517100
50,517110
50,517160
50,517230
50,517300
50,517330
50,517360
50,517470
50,517550
50,517620
50,517770
50,517860
50,517930
50,517970
50,518120
50,518140
50,518320
50,518610
50,518680
50,519160
50,519200
50,519490
50,519540
50,519870
50,519890
50,519940
50,519980
50,519990
50,520370
50,520470
50,520520
50,520540
50,520600
50,520680
50,521130
50,521280
50,521350
50,521540
50,521570
50,521630
50,521830
50,521920
50,522010
50,522090
50,522490
50,522530
50,522660
50,522990
50,523060
50,523070
50,523150
50,523160
50,523180
50,523210
50,523570
50,523670
50,523780
50,523810
50,523880
50,523940
50,524060
50,524340
50,524600
50,524610
50,525050
50,525450
50,525600
50,525620
50,525690
50,525740
50,525860
50,525870
50,525910
50,526140
50,526240
50,526400
50,526490
50,526540
50,526800
50,526880
50,526890
50,526960
50,527190
50,527210
50,527240
50,527300
50,527310
50,527420
50,527510
50,527550
50,527740
50,527760
50,527770
50,527790
50,527800
50,527820
50,527890
50,527900
50,527910
50,527920
50,527930
50,527940
50,528020
50,528060
50,528070
50,528080
50,528120
50,528250
50,528420
50,528510
50,528640
50,528660
50,528670
50,528700
50,528930
50,528990
50,529040
50,529240
50,529410
50,529420
50,529450
50,529590
50,529720
50,529860
50,529900
50,529950
50,530120
50,530130
50,530300
50,530360
50,530530
50,530720
50,530820
50,531070
50,531730
50,531740
50,531780
50,531860
50,531910
50,532070
50,532320
50,532600
50,532740
50,532770
50,533030
50,533040
50,533060
50,533070
50,533080
50,533090
50,533180
50,533300
50,533580
50,533690
50,533770
50,533860
50,534010
50,534270
50,534320
50,534350
50,534360
50,534560
50,534680
50,534910
50,534920
50,534980
50,535000
50,535170
50,535290
50,535330
50,535380
50,535460
50,535700
50,535750
50,535840
50,535910
50,535980
50,536210
50,536320
50,536370
50,536420
50,536490
50,536530
50,536670
50,536680
50,536770
50,536780
50,536920
50,537050
50,537200
50,537280
50,537360
50,537380
50,537760
50,538000
50,538060
50,538390
50,538410
50,538510
50,538550
50,538560
50,538590
50,538710
50,538920
50,538950
50,539270
50,539280
50,539290
50,539300
50,539350
50,539380
50,539440
50,539450
50,539460
50,539690
50,539700
50,539720
50,539750
50,540060
50,540190
50,540320
50,540360
50,540510
50,540610
50,540780
50,540860
50,540880
50,541240
50,541350
50,541370
50,541410
50,541720
50,541960
50,541970
50,542100
50,542110
50,542200
50,542220
50,542280
50,542550
50,542690
50,542710
50,542720
50,542730
50,542740
50,542770
50,542820
50,543070
50,543110
50,543140
50,543160
50,543170
50,543270
50,543280
50,543300
50,543360
50,543600
50,543780
50,543790
50,543940
50,544000
50,544130
50,544190
50,544370
50,544440
50,544600
50,544650
50,544710
50,544730
50,544790
50,545040
50,545200
50,545320
50,545340
50,545400
50,545410
50,545430
50,545470
50,545580
50,545590
50,545640
50,545660
50,545670
50,545690
50,545800
50,545820
50,545830
50,545850
50,545860
50,545890
50,545960
50,546030
50,546050
50,546070
50,546110
50,546170
50,546180
50,546200
50,546330
50,546340
50,546380
50,546400
50,546410
50,546490
50,546780
50,546820
50,546980
50,547010
50,547200
50,547310
50,547390
50,547480
50,547520
50,547820
50,547850
50,547960
50,548050
50,548230
50,548280
50,548320
50,548330
50,548360
50,548450
50,548500
50,548720
50,549000
50,549090
50,549100
50,549190
50,549240
50,549280
50,549390
50,549760
50,549920
50,550180
50,550220
50,550310
50,550390
50,550400
50,550440
50,550450
50,550520
50,550560
50,550580
50,550590
50,550600
50,550670
50,550820
50,550890
50,550990
50,551110
50,551150
50,551160
50,551320
50,551360
50,551380
50,551500
50,551520
50,551580
50,551670
50,551690
50,551750
50,552000
50,552120
50,552130
50,552150
50,552160
50,552200
50,552210
50,552230
50,552240
50,552380
50,552400
50,552670
50,552690
50,552780
50,552800
50,552870
50,552880
50,553040
50,553050
50,553100
50,553110
50,553180
50,553330
50,553340
50,553430
50,553610
50,553680
50,553690
50,553780
50,553820
50,553910
50,554140
50,554150
50,554220
50,554330
50,554470
50,554560
50,554660
50,554670
50,554690
50,554800
50,554870
50,555050
50,555130
50,555170
50,555230
50,555280
50,555320
50,555410
50,555520
50,555640
50,555820
50,555850
50,555940
50,555970
50,556000
50,556010
50,556070
50,556110
50,556140
50,556160
50,556190
50,556280
50,556310
50,556540
50,556780
50,556830
50,556870
50,556890
50,556990
50,557030
50,557190
50,557670
50,557680
50,557720
50,557730
50,557770
50,557810
50,557850
50,557860
50,557890
50,557940
50,557960
50,558020
50,558030
50,558060
50,558340
50,558440
50,558490
50,558670
50,558750
50,558780
50,558790
50,559030
50,559140
50,559170
50,559200
50,559250
50,559350
50,559920
50,559930
50,560200
50,560220
50,560230
50,560340
50,560710
50,560720
50,560730
50,560740
50,560750
50,560760
50,560820
50,560870
50,560930
50,560960
50,561000
50,561010
50,561230
50,561340
50,561420
50,561680
50,561930
50,562050
50,562160
50,562220
50,562260
50,562310
50,562360
50,562430
50,562520
50,562600
50,562640
50,562660
50,562670
50,562680
50,562690
50,562760
50,562810
50,563120
50,563150
50,563320
50,563330
50,563340
50,563370
50,563520
50,563680
50,563710
50,563760
50,563830
50,563910
50,564010
50,564090
50,564340
50,564450
50,564700
50,564920
50,564990
50,565140
50,565200
50,565600
50,565640
50,565650
50,565720
50,566140
50,566150
50,566160
50,566170
50,566220
50,566320
50,566350
50,566410
50,566530
50,566580
50,566640
50,566700
50,566730
50,566880
50,566900
50,566930
50,566940
50,566980
50,567020
50,567030
50,567040
50,567140
50,567150
50,567160
50,567210
50,567220
50,567240
50,567250
50,567280
50,567290
50,567580
50,567660
50,567680
50,567730
50,567750
50,567780
50,567800
50,567840
50,567860
50,567980
50,568020
50,568160
50,568200
50,568320
50,568450
50,568460
50,568500
50,568720
50,568800
50,568860
50,569010
50,569130
50,569140
50,569150
50,569270
50,569340
50,569370
50,569380
50,569420
50,569610
50,569840
50,569940
50,570000
50,570060
50,570340
50,570470
50,570490
50,570590
50,570860
50,571020
50,571050
50,571080
50,571230
50,571330
50,571630
50,571680
50,571860
50,572000
50,572040
50,572130
50,572180
50,572240
50,572570
50,572580
50,572760
50,572890
50,573060
50,573080
50,573280
50,573300
50,573340
50,573360
50,573460
50,573650
50,573670
50,573680
50,573690
50,573700
50,573710
50,573720
50,573740
50,573750
50,573760
50,574010
50,574030
50,574150
50,574170
50,574190
50,574220
50,574260
50,574270
50,574780
50,574820
50,575060
50,575130
50,575210
50,575360
50,575420
50,575490
50,575580
50,575590
50,575630
50,575640
50,575680
50,575700
50,575750
50,575800
50,575860
50,575880
50,575890
50,575900
50,575910
50,575920
50,575960
50,575990
50,576010
50,576020
50,576050
50,576100
50,576110
50,576130
50,576160
50,576320
50,576370
50,576380
50,576400
50,576410
50,576470
50,576540
50,576590
50,576820
50,576840
50,576960
50,576980
50,577120
50,577160
50,577320
50,577330
50,577360
50,577440
50,577700
50,577730
50,577740
50,578060
50,578320
50,578360
50,578430
50,578470
50,578610
50,578720
50,578830
50,578890
50,578920
50,579150
50,579230
50,579490
50,579720
50,579840
50,580010
50,580410
50,580420
50,580480
50,580590
50,580680
50,580820
50,580870
50,580890
50,580910
50,581210
50,581270
50,581370
50,581430
50,581460
50,581590
50,581640
50,581670
50,581710
50,581800
50,581910
50,581980
50,582200
50,582270
50,582280
50,582330
50,582350
50,582360
50,582430
50,582530
50,582550
50,582560
50,582580
50,582620
50,583000
50,583030
50,583150
50,583490
50,583530
50,583570
50,583750
50,583760
50,583930
50,584040
50,584100
50,584170
50,584220
50,584600
50,584850
50,584860
50,584880
50,584890
50,585090
50,585270
50,585360
50,585500
50,585550
50,585560
50,585590
50,585690
50,585880
50,585920
50,585940
50,585950
50,585970
50,586020
50,586100
50,586130
50,586160
50,586230
50,586270
50,586280
50,586360
50,586380
50,586530
50,586540
50,586660
50,586670
50,586680
50,586690
50,586700
50,586710
50,586740
50,586770
50,586830
50,586890
50,586930
50,586960
50,586970
50,586990
50,587010
50,587210
50,587220
50,587330
50,587390
50,587420
50,587470
50,587480
50,587540
50,587560
50,587590
50,587690
50,587730
50,587790
50,587810
50,587830
50,588050
50,588090
50,588180
50,588340
50,588410
50,588420
50,588620
50,588690
50,588730
50,588970
50,588980
50,589150
50,589170
50,589180
50,589240
50,589270
50,589420
50,589440
50,589480
50,589680
50,589690
50,589850
50,589870
50,590280
50,590370
50,590530
50,590570
50,590600
50,590950
50,591010
50,591090
50,591350
50,591360
50,591380
50,591420
50,591470
50,591580
50,591660
50,591920
50,592040
50,592060
50,592340
50,592400
50,592410
50,592660
50,592720
50,592730
50,592780
50,593070
50,593340
50,593400
50,593410
50,593540
50,593670
50,593970
50,594150
50,594320
50,594350
50,594360
50,594370
50,594410
50,594720
50,594950
50,595070
50,595130
50,595150
50,595160
50,595440
50,595460
50,595480
50,595640
50,596270
50,596390
50,596400
50,596590
50,596810
50,596950
50,596990
50,597030
50,597110
50,597120
50,597190
50,597210
50,597240
50,597280
50,597670
50,597810
50,597990
50,598070
50,598350
50,598470
50,598600
50,598610
50,598620
50,598690
50,598810
50,598940
50,598980
50,599090
50,599420
50,599460
50,599560
50,599670
50,599900
50,600120
50,600140
50,600150
50,600170
50,600210
50,600430
50,600440
50,600500
50,600580
50,600600
50,600650
50,600980
50,601110
50,601130
50,601240
50,601320
50,601490
50,601520
50,601530
50,601590
50,601920
50,601940
50,602010
50,602040
50,602070
50,602140
50,602180
50,602320
50,602630
50,602830
50,602930
50,602940
50,603010
50,603030
50,603060
50,603120
50,603250
50,603260
50,603350
50,603360
50,603380
50,603550
50,603630
50,603800
50,603910
50,604010
50,604140
50,604300
50,604340
50,604490
50,604640
50,604780
50,604900
50,604950
50,604980
50,605110
50,605160
50,605190
50,605250
50,605410
50,605490
50,605510
50,605610
50,605790
50,605850
50,605860
50,605910
50,605990
50,606050
50,606270
50,606300
50,606480
50,606490
50,606510
50,606520
50,606720
50,606860
50,606920
50,607020
50,607030
50,607040
50,607230
50,607330
50,607360
50,607670
50,607680
50,607860
50,608190
50,608370
50,608390
50,608440
50,608540
50,608760
50,610090
50,610110
50,610180
50,610260
50,610310
50,610350
50,610360
50,610380
50,610390
50,610550
50,610610
50,610680
50,610810
50,611040
50,611050
50,611090
50,611140
50,611320
50,611390
50,611960
50,611980
50,612010
50,612020
50,612100
50,612310
50,612380
50,612440
50,612510
50,612590
50,612840
50,612890
50,613040
50,613200
50,613210
50,613330
50,613420
50,613670
50,613730
50,614050
50,614150
50,614250
50,614380
50,614630
50,614650
50,614770
50,614830
50,614850
50,614890
50,614900
50,614910
50,615070
50,615080
50,615180
50,615340
50,615350
50,615400
50,615590
50,615610
50,615670
50,615680
50,616030
50,616040
50,616110
50,616240
50,616740
50,616860
50,616890
50,617230
50,617420
50,617430
50,617610
50,617620
50,617630
50,617670
50,617690
50,617710
50,617970
50,618140
50,618170
50,618200
50,618350
50,618370
50,618470
50,618490
50,618550
50,618570
50,618720
50,618990
50,619100
50,619140
50,619220
50,619230
50,619380
50,619400
50,619550
50,619590
50,619810
50,619870
50,619930
50,620140
50,620210
50,620280
50,620330
50,620340
50,620360
50,620580
50,620650
50,620800
50,620940
50,621050
50,621080
50,621090
50,621170
50,621780
50,621850
50,622040
50,622060
50,622150
50,622200
50,622270
50,622380
50,622510
50,622550
50,622620
50,622820
50,622890
50,622930
50,623050
50,623070
50,623080
50,623160
50,623170
50,623180
50,623360
50,623460
50,623470
50,623550
50,623580
50,623810
50,623840
50,624410
50,624710
50,624780
50,624900
50,624990
50,625040
50,625180
50,625220
50,625320
50,625410
50,625430
50,625460
50,625770
50,625860
50,625940
50,625950
50,626160
50,626640
50,626700
50,626730
50,626760
50,626840
50,627530
50,628440
50,628450
50,628460
50,628570
50,628580
50,628650
50,628660
50,628710
50,628750
50,628760
50,628820
50,628950
50,629030
50,629080
50,629100
50,629110
50,629380
50,629410
50,629440
50,629770
50,629810
50,629910
50,629960
50,629970
50,630050
50,630070
50,630080
50,630390
50,630470
50,630670
50,630690
50,630830
50,631120
50,631220
50,631240
50,631250
50,631260
50,631270
50,631490
50,631660
50,631770
50,631830
50,632000
50,632040
50,632080
50,632240
50,632290
50,632510
50,632710
50,632820
50,632830
50,632880
50,633300
50,633320
50,633350
50,634180
50,634340
50,635010
50,635190
50,635310
50,635410
50,635520
50,635670
50,635790
50,635880
50,636010
50,636020
50,636030
50,636050
50,636150
50,636170
50,636220
50,636400
50,636450
50,636590
50,636700
50,636910
50,636930
50,637060
50,637330
50,637870
50,637920
50,637930
50,637940
50,638000
50,638240
50,638260
50,638680
50,638920
50,639190
50,639450
50,639460
50,639840
50,639920
50,640290
50,640970
50,641050
50,641590
50,641870
50,641910
50,642000
50,642070
50,642170
50,642190
50,642520
50,642560
50,642610
50,642650
50,642680
50,642840
50,643600
50,643700
50,643810
50,644080
50,644090
50,644400
50,644550
50,644680
50,645090
50,645360
50,645410
50,645420
50,645440
50,645450
50,645460
50,645500
50,645710
50,645750
50,645780
50,645940
50,646180
50,646280
50,646330
50,646380
50,646470
50,646530
50,646680
50,646890
50,647080
50,647090
50,647890
50,647900
50,647910
50,647930
50,647990
50,648120
50,648380
50,648780
50,649120
50,649190
50,649570
50,649620
50,649630
50,649730
50,649790
50,649870
50,649880
50,649990
50,650680
50,650720
50,650730
50,650810
50,650860
50,650880
50,651050
