DEVELOPER_ID,VIDEOGAME_ID
10708,729050
10709,1006600
10710,17570
10711,737380
10712,833260
10713,654630
10714,644380
10715,698410
10716,412410
10717,1036780
10718,551100
10719,704360
10720,809460
10721,547480
10722,580890
10723,543740
10724,680930
10725,683730
10726,630160
10727,559960
10728,15700
10728,15710
10728,15740
10728,15750
10729,318220
10729,352950
10729,397320
10729,403980
10730,802090
10730,951330
10731,611080
10732,1002630
10733,869910
10734,377880
10735,743640
10735,771350
10735,824190
10735,884200
10736,958650
10737,395190
10737,892440
10738,393380
10738,589460
10739,340440
10740,524640
10741,576480
10742,625830
10743,385840
10743,474980
10743,536770
10743,734890
10743,853300
10744,335000
10744,393190
10745,809330
10745,862200
10746,801510
10747,707960
10748,609320
10749,881880
10750,215770
10751,429050
10752,854830
10753,749880
10754,870680
10755,513740
10756,900050
10756,1029860
10757,757590
10758,396310
10759,200150
10760,408400
10761,370440
10762,301320
10763,435530
10764,667530
10765,866420
10766,497080
10767,400470
10768,931040
10769,486430
10769,983520
10770,587840
10770,589620
10771,231160
10772,568840
10773,552330
10774,648550
10775,805780
10776,604920
10777,371370
10777,372670
10778,951180
10779,749200
10780,601550
10781,649450
10781,818570
10781,846010
10781,904130
10781,949530
10781,1011240
10782,596530
10783,659320
10784,335430
10785,586080
10786,517190
10786,776440
10787,831490
10788,330720
10789,313590
10789,358000
10790,513060
10791,439530
10792,526920
10793,769440
10793,778830
10793,838980
10793,848010
10793,874830
10793,881170
10794,730030
10795,866950
10796,576650
10796,587860
10796,850450
10796,977570
10796,1045080
10797,821790
10798,1021640
10799,374240
10800,411880
10801,412360
10802,576160
10803,818530
10804,928780
10804,928800
10804,928810
10805,857840
10806,428080
10807,323670
10808,570600
10809,990950
10810,1028130
10811,399920
10812,397390
10812,458040
10813,550580
10814,465170
10814,488730
10815,874180
10816,753490
10817,566730
10818,801210
10819,388900
10820,815000
10821,781490
10822,316810
10823,418060
10824,758250
10825,489610
10825,615150
10825,783200
10825,877190
10825,935270
10826,758210
10827,571680
10828,422500
10829,565640
10830,1011510
10831,487160
10832,857500
10833,746940
10834,520370
10835,250540
10836,516900
10837,406670
10838,931140
10839,879250
10840,850630
10840,933070
10841,312310
10841,367060
10841,838840
10841,955290
10841,973310
10842,852740
10842,946490
10842,1008530
10843,761310
10843,926820
10844,375250
10845,471660
10846,501220
10846,591920
10847,620710
10848,717960
10849,511470
10849,935880
10850,587560
10851,690510
10851,914700
10852,516510
10853,263280
10854,689040
10855,694480
10856,417840
10857,927850
10858,505080
10858,505090
10859,931430
10860,754300
10861,926010
10862,853760
10863,865090
10864,504470
10865,608110
10866,214830
10866,240970
10867,802960
10868,800710
10869,753900
10870,883860
10871,1014560
10872,491670
10872,729470
10873,262240
10873,265170
10873,282800
10873,316600
10873,335190
10873,390710
10873,390730
10873,560050
10874,340750
10874,359280
10874,371430
10874,371890
10874,439880
10874,580320
10874,606030
10875,829420
10876,377890
10877,517210
10878,552920
10879,352960
10880,751110
10881,746930
10882,494530
10883,727100
10884,467490
10884,678970
10885,588990
10886,409590
10886,581220
10887,567340
10887,791600
10888,414660
10888,458480
10889,269350
10890,828460
10891,865800
10892,275350
10893,386840
10894,683900
10895,946210
10896,573270
10897,938260
10898,433630
10899,370350
10899,1008820
10900,289220
10901,311120
10901,311140
10901,317970
10902,399260
10902,435070
10902,435080
10902,533360
10902,598590
10903,596870
10903,603030
10903,655120
10903,749270
10904,356070
10905,558670
10905,647890
10905,796050
10906,465920
10906,503060
10906,503080
10907,293160
10908,460140
10909,327560
10910,767590
10911,315450
10912,383560
10913,725140
10914,297210
10915,492170
10915,567040
10916,959080
10917,431450
10918,400110
10919,396260
10919,844050
10920,595550
10920,761320
10921,682160
10922,911520
10923,677910
10924,767590
10925,548390
10926,919170
10927,600410
10928,1003480
10929,701010
10930,491950
10930,633060
10931,275200
10932,270150
10933,45730
10933,451080
10933,480650
10933,774861
10934,1029080
10935,790740
10936,861160
10937,692840
10938,787840
10939,682740
10940,710250
10941,954240
10942,577080
10943,551060
10943,903780
10944,573070
10945,918080
10945,958310
10945,979550
10946,452920
10947,805150
10948,402430
10948,465650
10948,465660
10948,595420
10948,619290
10948,831980
10948,880380
10949,509170
10950,420550
10951,423780
10952,620240
10952,833290
10952,994570
10953,843840
10954,605830
10955,341510
10956,461410
10957,604640
10958,2400
10958,2450
10959,390520
10960,474620
10960,856100
10961,602540
10962,461890
10963,685800
10963,709400
10964,668830
10965,669350
10966,611060
10967,273590
10968,953340
10969,443650
10970,290770
10970,510490
10971,57000
10971,225280
10971,595270
10972,385900
10973,392930
10974,1020090
10975,396930
10976,284410
10976,409630
10976,548340
10976,584930
10976,698260
10977,645260
10978,213350
10979,408930
10980,365360
10981,788490
10982,577380
10983,1055090
10984,512420
10985,905660
10986,579110
10987,852590
10988,273730
10989,635320
10990,527360
10991,899340
10992,983120
10993,279260
10993,288930
10994,550170
10995,465180
10996,892510
10997,380860
10998,640820
10999,15560
10999,111100
10999,220900
10999,234920
10999,448280
10999,469610
10999,726830
11000,538100
11001,652470
11001,896240
11002,514510
11003,618670
11004,838260
11005,15400
11005,357340
11005,590720
11006,267130
11006,507490
11007,777420
11008,868360
11009,775530
11010,329630
11011,375090
11012,859370
11013,906650
11014,691150
11014,976390
11015,603910
11016,747730
11017,697680
11018,252430
11019,820840
11020,953580
11021,688690
11022,288140
11023,845080
11024,708120
11025,301610
11025,398810
11025,458750
11026,337960
11027,710640
11028,636960
11029,318300
11030,1034830
11031,784130
11032,431330
11033,265810
11033,466940
11034,350600
11035,960340
11036,65070
11037,790350
11038,838330
11039,589110
11040,919370
11041,864880
11042,624610
11043,654600
11044,295650
11044,1007210
11045,760900
11046,451780
11047,597670
11047,624900
11047,673250
11048,979520
11049,861160
11050,964230
11051,497050
11052,726720
11052,807140
11052,973170
11052,991620
11053,985820
11054,489050
11055,500940
11056,578080
11057,789970
11058,486510
11058,977390
11059,717780
11060,587730
11061,610610
11062,262190
11063,780760
11064,346060
11065,584400
11066,849360
11067,584990
11068,619010
11069,939470
11070,491560
11070,790600
11071,493980
11072,851770
11073,614900
11073,614910
11073,735260
11073,771950
11073,878640
11073,955120
11074,26300
11075,583090
11076,295910
11077,682350
11077,903640
11078,805800
11079,423750
11080,619670
11081,904340
11082,542550
11082,546070
11082,700440
11082,875240
11083,849350
11084,863670
11085,381140
11085,454890
11085,491650
11085,591560
11086,599990
11087,681380
11088,4520
11088,4530
11088,6060
11088,694500
11089,972920
11090,518130
11091,868430
11092,822450
11093,365260
11093,796920
11094,733790
11095,461910
11095,565380
11095,575720
11095,687890
11096,410840
11097,209610
11097,254590
11098,521800
11099,296070
11099,464440
11100,240320
11101,432410
11102,290650
11102,448060
11103,794230
11104,316320
11104,317580
11104,322130
11105,573320
11106,600140
11107,990720
11108,516790
11109,1053190
11110,332780
11111,916900
11112,463050
11112,586470
11112,586480
11112,595480
11112,732060
11113,642520
11114,675040
11115,489080
11116,453310
11117,532290
11118,445800
11119,724110
11120,789050
11121,365160
11122,363240
11123,22130
11123,23420
11123,25800
11123,25890
11123,42960
11123,42980
11123,73210
11123,203770
11123,204940
11123,227760
11123,236850
11123,281990
11123,394360
11124,705070
11125,273570
11125,273580
11126,12390
11127,635050
11128,449470
11129,508790
11130,796760
11131,577370
11132,755800
11133,856310
11134,873290
11135,583750
11136,703720
11137,719840
11138,584850
11139,858410
11140,330620
11141,575110
11142,674360
11142,678530
11143,652200
11144,303470
11145,851980
11146,640890
11147,554330
11148,716040
11149,392610
11150,978870
11151,375210
11152,330590
11152,359630
11153,428530
11154,569340
11155,932310
11156,275670
11156,355800
11156,606890
11157,330180
11158,625120
11159,838540
11160,397580
11161,892470
11162,237870
11162,666140
11163,941850
11164,528010
11165,699740
11166,1014660
11167,876580
11168,809500
11169,315830
11170,499760
11171,365090
11172,775690
11173,270170
11174,764410
11175,553470
11176,688500
11177,894750
11178,590600
11179,504980
11180,389510
11180,598350
11180,741990
11181,700730
11182,718540
11183,400220
11184,322970
11184,961620
11185,96100
11186,682960
11187,984510
11188,385030
11188,611710
11189,971740
11190,1002600
11191,292620
11192,565650
11193,775270
11194,1010930
11195,922590
11196,630260
11197,527360
11198,762500
11199,702270
11200,811450
11201,811450
11202,1018130
11203,898250
11204,299840
11205,827890
11205,846150
11206,496250
11207,645820
11207,769920
11208,649990
11209,653760
11210,465000
11211,640850
11211,979170
11211,981900
11212,616720
11213,449640
11214,723100
11215,265380
11216,380140
11217,645500
11218,285920
11219,600430
11219,702510
11219,739710
11220,525610
11221,448350
11221,454040
11221,505760
11221,541100
11221,575870
11221,581700
11221,727680
11221,759090
11222,758570
11223,384500
11223,556520
11224,516040
11225,514550
11226,444430
11226,445840
11227,594360
11228,582660
11229,834100
11230,364790
11231,686010
11232,652610
11233,496510
11234,344960
11235,819400
11236,682620
11237,523680
11238,1032560
11239,978270
11240,418620
11241,359400
11242,369360
11243,334120
11244,7210
11244,7220
11244,58560
11244,58570
11244,205840
11244,465280
11245,1035260
11246,822810
11247,893690
11248,825110
11249,425770
11250,460850
11251,430210
11252,555430
11253,316020
11254,781110
11255,266030
11256,501590
11257,525350
11258,344160
11259,886470
11260,402310
11261,910450
11262,426040
11263,618190
11264,889530
11265,504130
11266,501090
11267,571740
11268,269170
11268,708760
11269,736220
11270,1048000
11271,385380
11272,521230
11273,20200
11274,365510
11275,734980
11276,507140
11277,462250
11278,437870
11279,632300
11280,712010
11280,738000
11280,747190
11280,774281
11280,798850
11280,821390
11280,830490
11280,836290
11281,283080
11282,885220
11283,95700
11284,298280
11285,366590
11286,343170
11287,340570
11288,707720
11289,366800
11290,537590
11290,564980
11290,620790
11291,346670
11292,918300
11293,295250
11293,404080
11294,928350
11295,766460
11296,436060
11297,557410
11298,249330
11299,431460
11299,449160
11299,510250
11299,679930
11299,827450
11299,848520
11300,877070
11301,427770
11302,915730
11303,509240
11303,880600
11304,32470
11304,290790
11304,413030
11304,427250
11304,497850
11304,531680
11304,686260
11305,936620
11306,989040
11307,897760
11308,423590
11309,388360
11310,523640
11311,714020
11312,391410
11312,396530
11312,546660
11313,646050
11314,262470
11314,458680
11315,701440
11316,949000
11317,578800
11318,380670
11318,481420
11318,494960
11318,793690
11319,268220
11320,39540
11321,459870
11322,278620
11323,684980
11324,751280
11324,756320
11324,761480
11324,774531
11325,523030
11326,381320
11327,938660
11328,451650
11329,464960
11330,347480
11330,421620
11331,336530
11332,387270
11333,1052480
11334,825410
11335,606950
11336,897700
11337,704940
11338,934580
11339,391520
11340,601380
11341,242780
11341,262000
11341,264520
11342,350220
11343,644740
11344,941810
11345,786340
11345,809080
11345,867790
11346,734330
11347,243220
11348,566180
11349,297720
11349,324650
11349,440630
11350,247730
11351,344820
11352,259620
11352,263360
11352,329770
11352,363460
11352,414510
11352,503150
11352,615550
11352,745090
11352,870730
11353,547920
11354,436870
11354,575710
11355,632200
11356,506160
11356,512400
11356,632040
11357,873230
11358,333290
11359,966530
11360,415600
11361,667340
11362,403900
11362,410210
11362,485330
11363,694670
11364,712610
11365,348740
11366,621220
11367,896380
11367,978340
11367,1005900
11368,915710
11369,444710
11369,771070
11370,392720
11371,887400
11372,622770
11373,238370
11373,241760
11374,600310
11375,883830
11376,614940
11377,300280
11378,363790
11379,837280
11380,852720
11380,916950
11381,820690
11382,660920
11383,964170
11384,931260
11385,432940
11386,774221
11387,474810
11387,814600
11388,510330
11389,420740
11389,429470
11389,431710
11389,439250
11389,446640
11389,460960
11389,527710
11389,635850
11389,694370
11389,831120
11389,936650
11389,1020590
11390,100980
11390,776920
11391,627620
11391,749560
11392,669410
11393,540880
11393,677300
11394,836450
11395,496230
11396,362810
11397,1029070
11398,666310
11399,803750
11400,788910
11401,486370
11402,705500
11403,457210
11404,819640
11405,789540
11405,811130
11406,847950
11407,975120
11408,262000
11409,506560
11410,356570
11410,513330
11410,572430
11411,808120
11412,750850
11412,907970
11413,1007870
11414,779560
11415,545410
11416,384180
11417,404770
11418,366090
11419,786630
11419,834340
11420,443450
11421,39500
11421,39510
11421,40300
11421,40390
11421,65540
11421,249230
11421,411300
11422,342200
11423,581010
11423,746120
11423,871450
11424,970580
11425,454380
11425,567380
11426,406690
11427,654750
11428,728440
11428,776370
11428,817190
11428,856120
11428,873240
11428,928060
11429,414080
11430,366920
11431,8100
11431,211780
11432,1022840
11432,1031590
11433,414190
11434,1008060
11435,1004560
11436,601200
11437,1053780
11438,635930
11439,368830
11439,535910
11440,517110
11441,718200
11442,403440
11443,930780
11444,498740
11445,461950
11446,909830
11447,555050
11447,1010410
11448,343570
11449,689610
11450,976010
11451,416450
11451,506930
11452,269770
11453,956450
11454,660400
11455,666850
11455,782210
11456,466860
11457,719370
11458,373920
11459,708100
11460,381900
11461,408650
11461,466980
11462,451200
11463,291690
11464,600190
11465,997030
11466,372780
11467,996920
11468,367000
11469,603940
11470,890340
11471,305940
11472,718010
11473,736180
11474,732140
11475,878440
11476,349440
11477,442780
11478,437250
11479,923650
11480,575340
11481,648070
11482,674250
11483,475240
11484,654580
11485,672010
11486,686620
11487,931120
11488,758870
11489,396650
11489,616250
11489,979600
11490,750960
11490,873200
11490,960190
11490,1057430
11491,912250
11492,569610
11492,585690
11492,729460
11493,282640
11494,873810
11495,686200
11496,565020
11497,394690
11498,577700
11499,109500
11500,438820
11501,464150
11502,440380
11503,305860
11503,900270
11504,528270
11505,391550
11506,931830
11507,248330
11507,328500
11507,341120
11507,394220
11507,401800
11507,436470
11507,462100
11507,546550
11507,616520
11508,340490
11509,982060
11510,347160
11511,526440
11512,298560
11513,616040
11513,740080
11514,497720
11514,515260
11515,828590
11515,932290
11516,564080
11517,315130
11517,625730
11518,806940
11519,843380
11520,667310
11521,720940
11522,672640
11522,767560
11523,530950
11524,839010
11525,763210
11525,893060
11526,845110
11527,662690
11528,362350
11529,770460
11530,678470
11531,483680
11532,485030
11533,6090
11533,318950
11533,557750
11534,783250
11535,593090
11535,864960
11535,874760
11536,386070
11537,393170
11538,289280
11539,882070
11539,937210
11539,1041890
11540,944100
11541,92200
11541,92210
11541,92220
11541,250660
11542,235460
11542,460790
11542,460810
11543,524220
11544,688600
11545,912930
11546,629000
11547,414770
11548,688420
11549,460060
11550,451990
11551,549920
11552,556680
11553,451660
11553,469550
11553,543160
11553,546820
11554,504310
11554,540860
11554,697960
11554,857180
11555,495090
11556,926480
11557,753380
11558,625470
11559,661480
11560,37240
11560,37270
11560,37300
11560,37320
11560,37330
11560,37370
11560,37380
11560,37390
11560,49000
11561,393530
11561,741650
11562,459880
11563,988430
11563,988480
11564,936600
11565,639460
11566,788800
11567,814140
11568,324050
11569,258880
11569,270850
11569,316240
11570,331880
11570,355330
11571,798950
11572,504400
11572,559030
11573,438040
11573,964470
11574,268360
11575,482920
11575,510660
11576,340070
11577,25700
11577,200190
11578,667820
11578,677220
11578,813650
11579,283060
11580,48000
11580,304430
11581,320430
11581,406290
11581,644390
11582,489730
11583,608370
11583,644610
11584,810760
11585,341770
11586,280790
11586,847360
11587,522250
11588,370050
11588,548080
11588,553820
11588,759850
11589,807780
11589,807790
11589,811860
11589,815250
11589,820580
11589,829390
11589,851000
11589,851010
11589,875250
11589,876860
11589,963050
11589,970660
11590,711130
11591,516030
11592,450670
11593,601240
11594,363970
11594,629910
11595,756700
11595,759540
11596,556180
11596,603460
11596,651470
11597,415200
11598,361130
11599,631250
11600,360830
11601,804620
11601,885190
11601,929290
11601,929300
11601,929310
11601,948690
11601,987580
11601,987590
11602,404200
11603,672280
11604,684270
11605,746500
11606,812940
11607,416210
11607,787720
11608,535840
11609,672250
11610,663370
11611,820900
11612,405710
11613,389980
11614,1010830
11615,574420
11616,553630
11617,866960
11618,563490
11619,345750
11620,501350
11620,566880
11620,566900
11621,389840
11622,809870
11623,113020
11623,286000
11623,795220
11623,795230
11624,681610
11625,785920
11626,949960
11627,473610
11628,722870
11628,797390
11629,235070
11630,353600
11631,755590
11632,665620
11633,286440
11634,749150
11635,399880
11636,847240
11637,299660
11638,455020
11639,505140
11639,695600
11640,526460
11641,538880
11641,933080
11642,316080
11643,308270
11644,796380
11645,792190
11646,336090
11646,387240
11646,553780
11646,600440
11647,777860
11647,858180
11648,955620
11649,490280
11650,855010
11651,653210
11651,954420
11651,969130
11652,963290
11653,644400
11654,616890
11655,429780
11656,951740
11657,401810
11658,347000
11659,258950
11660,846470
11661,665630
11662,719110
11663,879410
11664,965730
11665,324270
11665,523610
11665,789880
11665,1022770
11666,647990
11666,890970
11667,538000
11667,646530
11667,689710
11668,830430
11669,486660
11670,566530
11671,690830
11672,572020
11672,800700
11673,269430
11673,314760
11673,314770
11674,819960
11675,388500
11675,397830
11676,542220
11677,468930
11677,736850
11678,758100
11679,224760
11680,642190
11681,355490
11681,745970
11682,110600
11682,110610
11683,110630
11684,366780
11685,459260
11686,877310
11687,453300
11688,303290
11689,972080
11690,661430
11690,773670
11691,508410
11691,998850
11692,674900
11693,670290
11694,497880
11695,974450
11696,357200
11697,365200
11698,3330
11698,3410
11698,3480
11698,3483
11698,3540
11698,3560
11698,3580
11698,3590
11698,3620
11698,23380
11698,78000
11699,745720
11700,3960
11700,7610
11700,7620
11701,33520
11702,252290
11702,263460
11702,417200
11702,972600
11703,244930
11704,504260
11705,671720
11706,943290
11707,899020
11708,829660
11709,434530
11710,422010
11711,419590
11712,650940
11713,571860
11713,726250
11714,326160
11715,789210
11716,497780
11716,585920
11717,848270
11718,41800
11718,205530
11718,218040
11718,245470
11718,344840
11718,427470
11718,591370
11719,624690
11719,963280
11720,297350
11721,508910
11722,756290
11723,488150
11723,814010
11724,492400
11725,607190
11726,806240
11726,834420
11726,880590
11727,713180
11728,889400
11729,584220
11730,801040
11731,461720
11732,363620
11732,428590
11733,35480
11733,213650
11734,590820
11735,293780
11735,661940
11736,564710
11737,642730
11738,511800
11738,662830
11739,579840
11740,479020
11741,348490
11742,665920
11742,740550
11743,895820
11744,401170
11745,581810
11746,365730
11747,702160
11748,715410
11749,255390
11749,324140
11750,359420
11750,925930
11751,695420
11752,578660
11752,818590
11753,359090
11754,552410
11754,618270
11755,580200
11756,352700
11757,279720
11758,959400
11759,430070
11760,842810
11761,577180
11762,264020
11763,766630
11763,835640
11763,1038100
11764,921970
11765,763730
11766,649570
11767,606060
11767,773530
11768,967290
11769,768470
11770,542430
11770,545280
11770,672260
11770,697260
11770,716940
11770,733980
11770,736510
11770,749600
11770,781880
11770,785140
11770,790930
11770,845760
11770,860280
11770,869180
11770,890780
11770,894450
11770,977260
11771,787620
11771,815290
11772,912370
11773,324470
11774,341360
11775,683810
11776,666630
11777,725970
11778,610090
11779,406220
11779,732480
11780,410120
11780,410130
11780,774141
11781,504630
11781,528580
11782,650810
11783,518030
11784,542880
11785,668980
11786,690250
11787,1000880
11788,671270
11789,950510
11790,443970
11791,511630
11792,369460
11792,372950
11793,656480
11793,686680
11794,612510
11795,313390
11796,568220
11797,669630
11798,723820
11799,266090
11799,333340
11799,703430
11799,731760
11800,920450
11801,888900
11801,931620
11802,462130
11803,254200
11803,289090
11803,341160
11803,516570
11803,1011470
11804,371300
11805,790840
11806,673280
11807,1016260
11808,304810
11809,21640
11809,382480
11810,314950
11811,512300
11811,907560
11812,563360
11813,485390
11814,800640
11815,346760
11816,891790
11817,373120
11818,270010
11818,385770
11818,676500
11819,841790
11819,941120
11820,464040
11821,823840
11822,890630
11823,448440
11823,655250
11823,713650
11823,904600
11824,287580
11824,489630
11825,787100
11826,589250
11827,583890
11828,811290
11829,295710
11829,346440
11829,389190
11830,693990
11831,928370
11832,1028810
11833,821360
11834,312640
11834,371390
11835,293880
11835,696200
11836,252950
11837,463290
11837,820510
11838,626200
11839,345140
11839,428370
11839,458580
11840,321360
11840,538790
11841,838270
11841,867480
11841,918440
11842,793000
11842,837180
11843,516810
11844,370080
11845,722660
11846,733420
11847,255960
11848,897100
11849,284990
11849,468570
11849,815860
11850,426930
11851,548220
11852,505330
11853,402190
11854,491440
11855,225600
11855,356790
11856,995490
11857,93200
11857,203210
11857,219190
11857,219200
11857,336940
11858,275060
11859,774901
11860,600980
11861,492080
11862,524350
11863,900390
11864,311260
11865,370570
11866,717670
11867,539660
11868,944120
11869,879310
11870,409610
11871,861000
11872,303340
11872,329240
11872,416790
11873,938890
11873,1010490
11873,1013120
11874,386050
11874,550180
11874,550220
11874,872180
11874,915120
11874,925060
11875,680070
11876,726390
11877,909370
11878,553330
11879,311010
11880,210870
11880,354560
11881,792850
11882,377870
11883,6800
11883,6810
11883,6830
11883,6840
11883,277450
11883,277460
11884,564960
11885,292400
11885,307210
11885,358830
11886,715670
11887,592260
11888,341290
11889,275330
11890,476530
11891,579160
11892,552610
11892,783720
11892,1022610
11893,105800
11893,226100
11893,243780
11893,255870
11893,332330
11893,538710
11893,749800
11894,226620
11895,671200
11896,797610
11897,975710
11898,307780
11898,438490
11898,454650
11898,493200
11898,521090
11898,570940
11898,627270
11898,672710
11898,738540
11899,936000
11900,802130
11901,639920
11901,648380
11902,263600
11903,246880
11903,288650
11903,557040
11904,298600
11904,436000
11904,588540
11905,912210
11905,942340
11906,1062240
11907,718530
11908,777550
11909,935540
11910,427640
11911,212030
11912,661650
11913,868500
11914,760920
11915,769160
11916,391140
11917,336160
11917,505290
11918,342640
11919,744450
11920,945920
11921,416190
11922,403680
11923,243000
11924,312840
11925,290280
11925,436390
11925,614950
11925,726020
11926,547470
11927,546700
11927,555260
11928,652000
11929,453870
11930,770860
11931,386100
11932,335890
11933,774541
11934,328640
11935,837720
11936,768570
11937,434980
11938,370590
11939,323380
11939,599080
11940,591640
11941,365280
11941,976870
11942,428110
11943,701940
11944,983790
11945,542930
11945,603090
11945,620130
11945,736110
11945,802900
11945,1011550
11945,1024690
11946,328220
11947,410990
11947,666660
11947,670180
11947,674190
11947,692660
11948,528450
11948,845860
11949,784100
11950,444260
11950,491000
11950,508900
11950,514920
11950,533300
11950,562220
11950,566160
11950,575640
11950,591420
11950,610360
11950,617670
11950,645090
11950,654900
11950,658550
11950,658560
11950,673800
11950,757330
11950,799070
11950,864300
11950,914160
11950,966630
11951,952140
11952,353610
11953,474890
11954,497440
11955,817620
11955,817630
11955,832650
11956,835520
11957,516450
11958,838150
11959,278510
11959,378770
11960,317510
11961,779780
11962,631490
11963,592750
11964,373880
11965,842500
11966,888480
11967,473780
11968,368650
11969,885290
11970,612250
11971,671150
11972,673210
11973,700510
11974,202410
11975,623580
11976,722680
11976,798720
11977,738470
11978,788730
11979,1047160
11980,622670
11981,632240
11982,317730
11983,365140
11984,658120
11985,435250
11986,317410
11986,403780
11986,497470
11986,729570
11987,869130
11988,227940
11989,410370
11990,617710
11990,623550
11991,692180
11992,555100
11992,679030
11993,512680
11994,664870
11995,357690
11996,719410
11997,983840
11998,658630
11999,695920
11999,863570
12000,510930
12000,524060
12000,670830
12001,449220
12002,725920
12003,486850
12003,727830
12003,865180
12004,549950
12005,396750
12006,461810
12007,569430
12008,850310
12009,502140
12009,512640
12009,515690
12009,540020
12009,545700
12010,946690
12011,586600
12012,842310
12012,846790
12013,382160
12013,461590
12013,630170
12013,639730
12013,659490
12013,673570
12013,694420
12013,694430
12013,717040
12013,734080
12013,779840
12013,783960
12014,962250
12014,1007440
12015,450540
12016,306410
12017,384750
12018,921780
12019,760580
12020,911580
12021,982700
12022,815210
12023,734700
12024,497640
12024,594950
12025,335440
12026,598490
12027,582220
12028,413620
12028,858380
12029,401190
12029,440730
12029,506730
12029,546930
12029,575950
12029,650490
12029,656610
12029,705710
12029,709840
12029,709870
12029,724430
12029,854770
12029,874400
12029,1003070
12030,911640
12031,383800
12031,470170
12032,415920
12032,643900
12033,420160
12034,770820
12035,655180
12036,396010
12037,598340
12038,898160
12039,725550
12040,226740
12040,289760
12040,386690
12041,613850
12042,387280
12043,253250
12044,362290
12044,630050
12045,10150
12045,115320
12046,368340
12047,571880
12048,763380
12049,597900
12050,968210
12051,336210
12052,471220
12053,788810
12054,12640
12054,46440
12055,276300
12056,977980
12057,505110
12058,391120
12059,833360
12060,572010
12060,697850
12060,909270
12061,536430
12061,790390
12061,1004230
12062,380580
12063,810580
12064,461390
12065,995850
12066,502700
12067,759010
12067,857370
12068,366060
12069,267920
12069,267980
12069,283350
12069,283390
12069,804000
12069,837940
12070,831530
12071,285820
12071,681280
12072,463850
12073,246700
12073,476360
12074,743070
12075,978920
12076,515900
12076,533920
12077,721470
12078,674890
12079,844030
12080,270090
12080,292630
12080,355430
12080,376480
12080,414580
12080,1050730
12081,249590
12081,530020
12082,867640
12083,373290
12084,776040
12085,681150
12086,346210
12086,348960
12086,389400
12086,418160
12086,435140
12086,449520
12086,451350
12086,501050
12086,673430
12087,461970
12088,656570
12089,779140
12090,55140
12090,282050
12090,332260
12090,359220
12090,520940
12091,447240
12092,673480
12092,690130
12093,390210
12094,979560
12094,983820
12094,1038240
12095,839430
12096,864480
12097,662640
12097,882360
12098,262260
12098,307010
12098,314410
12098,341470
12098,461480
12098,505400
12098,830820
12099,371790
12100,704910
12101,684130
12101,776100
12102,600100
12103,940700
12104,413350
12105,862730
12106,329190
12107,516500
12108,792760
12109,582390
12110,989050
12111,314120
12112,581650
12112,587290
12113,922510
12114,929610
12115,577890
12116,759840
12117,689120
12117,828730
12118,417900
12119,340270
12119,665490
12120,473840
12120,659510
12121,369370
12122,725540
12123,717950
12123,1028820
12124,378030
12125,722620
12126,458370
12126,488590
12126,547200
12126,554470
12126,578610
12126,586830
12127,269610
12127,332150
12128,610250
12129,547920
12130,434270
12131,759950
12132,711570
12133,870290
12134,617270
12135,408740
12135,556860
12135,567750
12135,939990
12136,682160
12137,852340
12138,276870
12139,835910
12140,382420
12141,492130
12141,610130
12142,293660
12142,615670
12143,910230
12144,728630
12145,412540
12145,424610
12145,457450
12145,491060
12145,709620
12145,873560
12146,914620
12147,215510
12147,470210
12147,946650
12148,620070
12149,987180
12150,332710
12151,565030
12152,734550
12153,665370
12154,950240
12155,402340
12156,2360
12156,2370
12156,2390
12156,6020
12156,6030
12156,9060
12156,42670
12156,209650
12156,393080
12156,476600
12157,373360
12158,2210
12159,949990
12160,367780
12161,492150
12162,404750
12163,1007480
12163,1007900
12163,1025920
12164,436950
12164,516640
12164,849690
12165,534680
12166,565110
12166,702150
12167,346650
12168,748660
12169,571520
12170,328670
12171,389330
12172,328080
12173,756980
12174,898080
12175,726810
12176,355370
12177,377690
12177,559610
12177,603120
12177,822930
12178,1037150
12179,105600
12180,635000
12181,535010
12182,65400
12182,306000
12182,788690
12183,563560
12184,743480
12185,522730
12186,849670
12187,351140
12188,528860
12189,462480
12190,324810
12191,385270
12192,787420
12192,787430
12192,787440
12192,792060
12192,831520
12192,844290
12192,855480
12192,860580
12192,862640
12192,875360
12192,878400
12192,878410
12192,935450
12193,706210
12194,816740
12195,302870
12196,704140
12197,1011820
12198,206610
12198,224900
12198,254060
12198,254080
12198,259320
12198,279740
12199,1900
12199,1930
12199,7520
12199,7530
12199,253860
12199,253880
12199,386280
12199,626630
12200,520470
12200,566380
12200,605850
12200,679670
12201,274010
12201,323780
12201,361200
12202,513190
12203,678100
12203,685730
12204,499400
12204,534720
12205,966590
12206,720300
12207,310830
12208,982450
12209,23460
12209,43500
12209,57650
12209,200550
12209,225360
12209,262280
12209,493900
12210,404270
12210,409130
12210,412440
12210,412480
12210,412930
12210,415330
12210,415390
12210,416340
12210,417410
12210,573340
12210,573650
12210,573700
12210,573710
12210,573720
12210,573740
12210,573750
12211,392080
12212,636560
12213,435970
12214,584760
12214,795910
12215,846330
12216,611180
12217,454950
12218,3700
12218,3710
12218,3730
12218,7020
12218,10680
12218,22310
12218,227100
12218,238090
12218,301640
12218,312650
12218,312660
12218,312670
12219,706280
12220,995170
12221,823470
12222,352550
