DEVELOPER_ID,NAME
8406,Larkon Studio
8407,Lars Grevsmühl
8408,Lars van Dorenvanck
8409,Laser Dog
8410,Laser Fuel Games
8411,"Laser Guided Games, LLC"
8412,"Laser Ranch, Inc."
8413,LaserStone
8414,Laserboys3000
8415,Lasmelan
8416,Lasse Niermann
8417,"Lasso Games, LLC"
8418,Last Bastion Studios LLC
8419,Last BeNeVoLeNcE
8420,Last Day Of Work
8421,Last Day of Work
8422,Last Dimension
8423,Last Level
8424,Last Life Games
8425,Last Lotus
8426,Last Quarter Studios
8427,Last Tower
8428,LastnOni
8429,Lastwhirlwind
8430,Late Leaf Games
8431,Latent Studios
8432,Latinas Tomatos
8433,Laudo Games
8434,Laughing Coyote Software
8435,Laughing Jackal LTD
8436,Laugical Games
8437,Laundry Bear Games
8438,Laura Shigihara
8439,Lauren Davidson
8440,Laurens van Roomen
8441,Laurie Banks
8442,Laush Dmitriy Sergeevich
8443,Laush Studio
8444,"Lava Flow Games, LLC"
8445,Lavaboots Studios
8446,Lavidimus
8447,Lawrence Russell
8448,Layer games
8449,Layton Hawkes
8450,Lazarus Software
8451,Lazerpants Studios LLC
8452,Lazrael
8453,Lazurite Games
8454,Lazy Bear Games
8455,Lazy Bum Games
8456,Lazy Friday Studio
8457,Lazy Games Studio Ltd
8458,Lazy Gaming
8459,Lazy Gnomes
8460,Lazy Monday Games
8461,Lazy Morning Games
8462,Lazy Turtle Games
8463,LazyTomato
8464,Lazylab Games
8465,Lazymonks Entertainment Pvt. Ltd.
8466,La’cryma
8467,Lcc
8468,Le Cartel Studio
8469,Le Cortex
8470,Le Faucheur Kevin
8471,Le Perrugine
8472,LeGrudge & Rugged
8473,Lead Money Games
8474,LeadFollow Games
8475,Leadwerks Software
8476,Leafy Games
8477,Leaghorn
8478,League of Geeks
8479,League of Sweat Ent.
8480,Leander Jeyasing
8481,Leaning Tower Studio
8482,Leapdoctor Games
8483,LearnDistrict Inc.
8484,"LearnDistrict, Inc."
8485,LeatherIceCream
8486,Leckugan
8487,Led
8488,Lee Davidson
8489,Lee Fuller
8490,Lee Page
8491,Lee Sang
8492,Lee Shang Lun
8493,LeeroyLin
8494,Left Flank Games
8495,Legacy Productions
8496,Legalase studio
8497,Legend Entertainment
8498,Legend Studio
8499,Legends of Eternalia
8500,Legion Ivory
8501,Lei
8502,Leif Ian Anderson
8503,Leikir Studio
8504,Leisure Police
8505,Leiting Interactive
8506,Leland Wilson
8507,Lemix game
8508,LemoNeko Software
8509,Lemon Curd Games
8510,Lemon Jam Studio
8511,LemonOrange
8512,Lemonauts
8513,Lemonbomb Entertainment
8514,Lemondo Entertainment
8515,Lemondo Games
8516,Lemonsucker Games
8517,Lemuria
8518,Lennie Svensson
8519,Leo
8520,Leo B
8521,Leo Lipasti
8522,Leo Piilonen
8523,Leon Aminof
8524,Leon aminof
8525,LeonWaan Games
8526,Leonard Menchiari
8527,Leonardo Alexandrino
8528,Leonardo M A Silva
8529,Leonid Kozhushko
8530,Leprechaun Games
8531,LeshaWhite Studio
8532,Leslaw Sliwko
8533,Lesley Dodd
8534,Leslie Valverde
8535,Less Describable Games
8536,Lesta Studio
8537,Lesta Studios Inc
8538,Let it roll AB
8539,Lev Gogol
8540,Levall Games AB
8541,Level 99 Games
8542,Level Eight AB
8543,Level Evil
8544,Level One Games
8545,"Level Up Labs, LLC"
8546,Level-5
8547,LevelXProject
8548,Leveled Games
8549,Leveler Games
8550,Levels or Lives
8551,Lever Studios
8552,Levhi
8553,Leviathan
8554,Levity Play
8555,Levrage
8556,Lewis Bergin
8557,Lewis Fitzjohn
8558,Lexis Numerique
8559,Lexis Numérique
8560,Leyline Studios
8561,Li Changchun
8562,LiMAVR
8563,Liam Dehaudt
8564,Liam Doherty
8565,Liam Dugard
8566,Liam Hughes
8567,Liam Swetnam
8568,Liam Twose
8569,LiangDeZhao
8570,Liar-soft
8571,Liber Primus Games
8572,Lichthund
8573,Licorice
8574,Liens
8575,Lienzo
8576,Life Art Studios
8577,Life Forge Team
8578,Life Jumb DT
8579,Life Zero
8580,Life a Little
8581,LifeSpark Entertainment
8582,"Lifeliqe, Inc."
8583,Lifes Lane Studio
8584,Liftoff Labs
8585,LigaGamesStudio
8586,Light
8587,Light & Digital Technology
8588,Light Arc Studio Ltd
8589,Light Bringer Games inc.
8590,Light Echo
8591,Light Fox Games
8592,Light Label Entertainment
8593,Light Machine
8594,Light Road Games
8595,Light Shock Software s.n.c
8596,Light Soft
8597,Light Step Games
8598,Light Strategy Series
8599,Light Vision Interactive
8600,LightArrow Games
8601,Lightbulb Crew
8602,Lightfoot Brothers
8603,Lighthouse Games Studio
8604,Lightmare Studio
8605,Lightmare Studios
8606,Lightning Man Media
8607,Lightning Rock
8608,Lightning Zebra
8609,LightningSoft
8610,Lightray Games
8611,LightsoutGames
8612,Lightsoutgames
8613,Lightspeed Studios™
8614,Liisa Lvova
8615,Lil Hentai Games
8616,LillyWelland Inc.
8617,LillyWelland inc.
8618,Lily Games
8619,Limasse Five
8620,Limbic Entertainment
8621,Limbic Entertainment GmbH
8622,LimeVibe Games
8623,Liminal Games
8624,"Limitless Fun, LLC"
8625,Limitless Ltd
8626,Limpage
8627,LinQ
8628,Lince Works
8629,Linden Lab
8630,Lindero Edutainment
8631,Lindsay Jorgensen
8632,Lindsay Orsini
8633,Lingo Ludo
8634,Lingrimm
8635,Lingtan Studio
8636,LinkSolutions Ltd.
8637,LinkUp Games
8638,Linked Dimensions
8639,Linkflag
8640,Linkflag Studio
8641,Linkus Studio
8642,Linno
8643,Lino Slahuschek
8644,Linus Fredriksson
8645,"Lion Games Co., Ltd."
8646,"Lion Shield, LLC"
8647,Lion game Lion
8648,LionAnt
8649,LionSword
8650,Lionhead Studios
8651,Lionmoon UG
8652,Lions Crayons Games
8653,Lions Shade
8654,Lionsart
8655,Liquid Dragon Studios
8656,Liquid Entertainment
8657,Liquid Flower
8658,Liquid Sapling
8659,LiquidFire Entertainment
8660,Lisa Shackleford
8661,Lisa Voronova
8662,Lisandro Lorea
8663,Lissencephaly
8664,Listener Online II Inc
8665,Lite Microsystems
8666,Litmus VR
8667,Little Angel
8668,Little Beavers Games
8669,Little Big MMO
8670,Little Cat Feet
8671,Little Cloud Games
8672,Little Cute Circle
8673,Little Freedom Factory
8674,Little Games Company
8675,Little Green Men Games
8676,Little Maxima LLC
8677,Little Moth Games
8678,Little Orbit
8679,Little Smart Planet
8680,Little Stone Software
8681,Little World Studio
8682,Little Worlds Interactive
8683,LittleAngel Studio
8684,Littlewitch
8685,Liu Fang
8686,Liu baixue
8687,Live Aliens
8688,"Live in the Game, LLC Self"
8689,Live the VR
8690,LiveActive
8691,LiveItGames LLC
8692,LivinThing Studio
8693,LixiaoYao
8694,Liz-Arts
8695,Lizard Hazard Games
8696,LizardFactory
8697,LizardKing
8698,Lizardcube
8699,Lizsoft
8700,Llama Software
8701,Llamasoft LTD
8702,Llamasoft Ltd.
8703,Lled Games
8704,Llyr ap Cenydd
8705,Lo-Fi Games
8706,LoadUpGames.com
8707,Loaded Games
8708,Loading Home
8709,Lobaki
8710,Locked Door Puzzle
8711,LockedOn
8712,Lockem Reality
8713,Lockem Reality Inc
8714,Lockvia Studios
8715,Locomalito
8716,Locomotivah
8717,Loft Sky Entertainment Inc.
8718,Lofty Sky Entertainment Inc.
8719,Log Games Ltd
8720,Logan Acree
8721,Logan Apple
8722,Logan Gerrol
8723,Logan McClure
8724,Logic Artists
8725,Logic Droid
8726,Logic Games
8727,Logic tree
8728,Logiraffe
8729,Logos Universe
8730,Logtown Studios AB
8731,Lohika Games
8732,Lohsoft
8733,Loiste Interactive
8734,Loju
8735,Lokator Studio
8736,Lol
8737,Lone Artisan Games
8738,Lone Hero Studios
8739,LoneDev
8740,Lonely Boy Studio Inc.
8741,Lonely Dev
8742,Lonely Frontier Studio
8743,Lonely Troops
8744,Loneminded
8745,Long Division LLC
8746,Long Hat House
8747,LongArm Interactive
8748,LongGe
8749,LongWu
8750,LongYou Game Studio
8751,Longbow Games
8752,LookAtMyGame
8753,Looking Glass Studios
8754,Loomus Games
8755,LoopGame
8756,Loophole Interactive
8757,LoopyMood
8758,Loot Inside
8759,Looterkings
8760,Lorag Games
8761,Lord Bytesworth
8762,Lord Eglathia
8763,Lord Imperio
8764,Lord Kres
8765,Lord Puggington Games
8766,Lord Rutsah
8767,Lord of the Stack
8768,Lord_Loej
8769,Loren Bednar
8770,Loren Lemcke
8771,Lorenzo Bellincampi
8772,Lorenzo Games
8773,Lorenzo Kirkpatrick
8774,Loria
8775,Lorraine Studio
8776,Los Exaltados
8777,Lose
8778,Loser/s
8779,Lospi
8780,Lost Astronaut Studios
8781,Lost Bra
8782,Lost Decade Games
8783,Lost Goblin
8784,Lost Marble
8785,Lost Mountain
8786,Lost Spell
8787,Lost The Game Studios
8788,Lost Tower Games
8789,Lost in the Garden
8790,Lost the Game Studios
8791,Lost-Ride Studios
8792,Lostwood
8793,Lothor
8794,Lotte|EoD
8795,Lotus Games
8796,Lotus GamesTr
8797,"Loud King Studios, LLC"
8798,Loudpak Studios
8799,Louis Arrigoni
8800,Louis Fairgrieve
8801,Love Conquers All Games
8802,Love in Space
8803,Loveridge Designs
8804,Loveshack Entertainment
8805,Low Magic Studios
8806,Lowe Bros. Studios LLC
8807,Lowixsama
8808,LozMarblz Inc.
8809,Lozange Lab
8810,LsgStudio
8811,Lu-Ci
8812,LuGus Studios
8813,Luan Chenghao
8814,Luandun Games Pte. Ltd.
8815,Lub Blub
8816,Lubiterum
8817,Luc Bernard
8818,Lucas Alexander Visual Arts
8819,Lucas Dieguez
8820,Lucas Liles
8821,Lucas Molina
8822,Lucas Parise
8823,Lucas Pope
8824,Lucas Rizzotto
8825,Lucas Simmons
8826,LucasArts
8827,LucasGame
8828,Lucascubestudios
8829,Lucasfilm
8830,Lucasfilm Games
8831,Lucasfim
8832,LuchinVladimir
8833,Luciano Cargiolli
8834,Lucid Dream Studio
8835,Lucid Dreaming
8836,"Lucid Dreams VR, LLC"
8837,Lucid Ferret
8838,Lucid Games
8839,Lucid Games Ltd
8840,Lucid Pixel
8841,"Lucid Sight, Inc."
8842,Lucid Silence Games
8843,Lucien Krebs
8844,Lucky Brograms
8845,Lucky Frame
8846,Lucky Games
8847,Lucky Pause
8848,Lucky VR Inc.
8849,Lucky You Studio
8850,Luckyhammers
8851,Ludax174
8852,Ludeme Games
8853,Luden.io
8854,Ludeon Studios
8855,Ludi Dorici
8856,Ludic Studios
8857,Ludipe & Friends
8858,Ludo Land
8859,Ludochip
8860,"Ludometrics, Ltd."
8861,Ludomo Gamestudio
8862,Ludomotion
8863,Ludosity
8864,Ludovic Lafferayrie
8865,Ludovic Texier
8866,Ludus Studio
8867,Ludvig Larsson
8868,"Luetso, LLC"
8869,Lufthamn
8870,Luis Diaz
8871,Luis Eduardo Guedes Martins
8872,Luis Ruiz
8873,Luiz Felipe Da Silva Marian
8874,Luiz Zaiats
8875,Luka Nieto
8876,Lukas Jaeckel
8877,Lukas Litinskas
8878,Lukas Navratil
8879,"Lukas Paul, Gabriel Mittermair"
8880,Lukas Rustemeyer
8881,Lukas Schönwiese
8882,Lukayson
8883,Luke Brown
8884,Luke Cripps
8885,Luke Fritz
8886,Luke Godfrey
8887,Luke Iannini
8888,Luke Meppem
8889,Luke OConnor
8890,Luke Sanderson
8891,Luke Vincent
8892,Lukewarm Media
8893,"Lumatap, LLC"
8894,Lumbernauts
8895,Lumen Labs
8896,Lumen Section
8897,Lumenox ehf
8898,Luminark
8899,Luminosity Mobile
8900,Luminous
8901,Luminy Studios
8902,Lump of Sugar
8903,LunaBeat
8904,LunaRolexLer
8905,Lunacy Interactive
8906,Lunagames
8907,Lunar Collapse
8908,Lunar Giant
8909,Lunar Great Wall Studios
8910,Lunar Labs
8911,Lunar Ray Games
8912,Lunar Rooster
8913,LunarCitySeven
8914,LunarCore Games
8915,LunarPixel
8916,Lunarch Studios
8917,Lunarhellgames
8918,Lunasoft
8919,Lunatic Pixels
8920,Lunchbox Edu
8921,"Lunchtime Studios, LLC"
8922,Lundar Games
8923,Lunisky studio
8924,Luo Zhi En
8925,Luohua Studio
8926,Luotsi Entertainment
8927,Lupan Artiom Oleg
8928,Lupiesoft
8929,Lupus Solus Studio
8930,Lushboy Studios
8931,LusionSoft
8932,Lusionsoft
8933,Lussels
8934,Lust star
8935,LuteGames
8936,Lutem
8937,Lux Science
8938,Luxorix Games
8939,Luxuria
8940,Lycanic Studios
8941,Lycian Studio
8942,LydGameStudio
8943,Lykke Studios
8944,LyraVR
8945,Lyubomir Vasilev
8946,Léo-Games
8947,Léo-Paul LACHARTRE
8948,"L＆K CO., LTD"
8949,M&H Soft
8950,M. Hanka
8951,M.BonKov
8952,M.E.M.E. Studios
8953,M.J.H.X. Studio
8954,M.R.S.
8955,M.R.Studio
8956,"M2 Co.,LTD"
8957,M2H
8958,M3G1DD0
8959,MABManZ
8960,MACKINN7
8961,MAD Virtual Reality Studio
8962,MAD.com
8963,MADBones Games
8964,MADia Entertainment
8965,MAENTRUS DIGITAL LAB PT
8966,MAFIS
8967,MAG Studios
8968,MAGES
8969,MAGES. Inc.
8970,MAGIC ERA
8971,MAGIC Spell Studios
8972,MAGICS
8973,"MAMMOSSIX Co., Ltd."
8974,MAMMOTH
8975,MAP Design Lab
8976,MATRE
8977,MBF FILMs
8978,MC Games
8979,MC2
8980,MCON
8981,MCS
8982,MDA Digital
8983,MDNA Games
8984,MDickie
8985,MECHAT
8986,MECHREVO VR
8987,MEGAFUZZ
8988,MERJ Media
8989,MFAFB Games LLC
8990,MGAME Corporation
8991,MGFM
8992,MGP
8993,MGP Studios
8994,MGstudio
8995,MIGALOO GAMES
8996,"MINTPOT CO.,LTD"
8997,MIRAGE VR
8998,MIROWIN
8999,MJ Lovegrove
9000,MK Games
9001,MK-ULTRA Games
9002,MKD games
9003,MKJ Interactive
9004,MKSM Design LLC
9005,MKrew
9006,MLB
9007,MLB.com
9008,MM//Productions
9009,MME
9010,MMEU
9011,MNGOVR
9012,MOERS INC
9013,MOGA Creative
9014,MOKKOGRAD
9015,MONKEY WRENCH STUDIO INC.
9016,MONKEYCRAFT Co. Ltd.
9017,MONSTER CITY
9018,MOONSTONE
9019,MOS Games
9020,MP Game Studios
9021,MPC VR
9022,MPS Labs
9023,MPixels
9024,MR-Software GbR
9025,MSRX22
9026,MT Worlds
9027,MTR
9028,MUIFWEGO
9029,MURA Interactive
9030,MUTT Studio
9031,MUVGAMES
9032,MWC
9033,"MWN TECH.,LTD"
9034,MXTreality
9035,MZ Games
9036,Ma-mu-i
9037,Mac El Oliver
9038,MacKenzie Kaser
9039,MacProton Games
9040,Machete Games LLC
9041,Machine 22
9042,Machine Games
9043,MachineGames
9044,MachineSpirit
9045,Machineman1357
9046,Maciej Kuzianik
9047,Maciej Targoni
9048,MackMediaGames
9049,Macrales Studio
9050,Mad Capacity
9051,Mad Devices
9052,Mad Fellows
9053,Mad Gnolas
9054,Mad Goblin Games
9055,Mad Head Games
9056,Mad Labyrinth Studios LLC
9057,Mad Mimic
9058,Mad Orange
9059,Mad Otter Games
9060,Mad Ram Software
9061,Mad Triangles
9062,Mad Unicorn Games
9063,Mad Vulture Games
9064,MadAboutGamesStudios
9065,MadBox
9066,MadGearGames
9067,MadHoundGames
9068,MadLab Games
9069,MadMinute Games
9070,MadOptimist Games
9071,MadOut Games
9072,MadameBerry Games LLC
9073,Madar Games
9074,Madbox Entertainment
9075,Maddnuss Games
9076,Maddox Games
9077,Made In Holo
9078,Made of Bits
9079,MadeOfDinosaurs
9080,MadeWave Studios
9081,Madgarden
9082,Madhouse Software
9083,Madia Entertainment
9084,Madlab Software
9085,Madmind Studio
9086,Madorium
9087,Madowl Games
9088,Madruga Works
9089,MadskillzVR
9090,Madvertiz0r
9091,Maelstrom Rabbit
9092,Maestro Cinetik
9093,Maestro Créations
9094,Mafu Games
9095,MagdalenaTeam
9096,Mage Journey
9097,MageC Studio
9098,Magenta Factory
9099,Magesoft
9100,Maggese
9101,Magic Chopstick Games
9102,Magic Cube
9103,Magic Design Studios
9104,Magic Dungeon Studio
9105,Magic Era
9106,Magic Item Tech
9107,Magic Light Team
9108,Magic Masks Team
9109,Magic Notion Ltd
9110,Magic Pants
9111,Magic Pixel Kft.
9112,Magic Sandbox
9113,Magic Spell Studios
9114,Magic Tavern
9115,Magic Time Software
9116,Magic VR
9117,Magic and Mirrors
9118,MagicHouse
9119,MagicIndie
9120,MagicK
9121,Magical Hackers
9122,MagicalTimeBean
9123,Magicbane
9124,Magicvalley Studio
9125,Magiko Gaming
9126,Magitech Games
9127,Magnesium Ninja
9128,Magnetic Realms
9129,Magnolia Art
9130,Magory.net
9131,Mahdi Bahrami
9132,Mahhaon
9133,"Mahhaon Horror, Sun Pixel"
9134,Mahich
9135,Mahjong Game
9136,Mahjong Knight
9137,Mahjong Solitaire
9138,Main Leaf
9139,Mains Digitales Interactive
9140,Maithonis Studios
9141,Majao Games
9142,Major Games
9143,Majorariatto
9144,Make Real
9145,Makeshift Monocle
9146,MakinGames Ltd
9147,Makivision
9148,Makivision Games
9149,Makoto Sanada
9150,Maksim Chudaev
9151,Maksim Streicher
9152,Maksym Pashanin
9153,Malaca Games
9154,Male Doll
9155,Malfador Machinations
9156,Malicious Games
9157,Malika K. LLC
9158,Malo Hilliard
9159,Maltakreuz
9160,Malyarov Andrey
9161,Malzbie Games
9162,Mama J
9163,Man-Eater Games
9164,ManBeardGames
9165,Mana Games
9166,Mana Potion Studios
9167,Mana Wings
9168,ManaVoid Entertainment Inc.
9169,Manalith Studios
9170,Mandelduck
9171,Mandlebar
9172,Mando Productions
9173,Mandragora
9174,"Mane6, Inc."
9175,Manel García
9176,MangaGamer
9177,Mango Protocol
9178,Mangobile
9179,Maniac Games
9180,"Maniamind Co.,Ltd"
9181,Manic Game Studios
9182,Manic Hyena
9183,Manic Machine
9184,Manif
9185,Manifesto Game Studio
9186,Manipulation Machine
9187,"Mankind, Inc."
9188,Manne Cederskoog
9189,Mannequin Games LLC
9190,Mantis Games
9191,Mantis Shrimp Studio
9192,Mantis Studios
9193,"Mantis-Eye Labs, LLC"
9194,Manuel Pazos
9195,Manuel Schenk Games
9196,Manuel Stieger
9197,Manuf
9198,Manufacture 43
9199,Maqna Interactive Ltda - Me
9200,Maraby
9201,Marafigogames
9202,MaratG2
9203,"Marauder Interactive, LLC"
9204,Marc Cuva
9205,Marc Ellis
9206,Marc Kruzik
9207,Marc-Antoine Jacob
9208,Marcel Eissens
9209,Marcel Mölter
9210,Marcelo Barbosa
9211,Marcelo Eduardo Cabral
9212,Marcelo Milo
9213,Marcelo Villarreal
9214,March Entertainment
9215,Marching Simulator
9216,Marcin Mikołajczyk
9217,Marcin Skierski
9218,Marco Amadei
9219,Marco Ayala Games
9220,Marco Braun
9221,Marco Hulden
9222,Marco Mastropaolo
9223,Marco Noordergraaf
9224,Marco S. Hampel
9225,Marco Tancredi
9226,Marcos Arroyo
9227,Marcos Donnantuoni
9228,Marcos Dumont
9229,Marcos Rocha
9230,Marcus Nichols
9231,Mardonpol Inc.
9232,Marginal act
9233,MariLuzaria
9234,Mariaglorum
9235,Mariano Larronde
9236,Marina Hova
9237,Marina Kittaka
9238,MarineVerse
9239,Mario Almaguer
9240,"Mario DEliso ""Elis-D"""
9241,Mario Quesada
9242,Mario Scarfone
9243,Mario von Rickenbach
9244,Maris Ozols
9245,Mariusz Gibas
9246,Mark Begenisich
9247,Mark Chong
9248,Mark Craigie
9249,Mark Fassett
9250,Mark Hagan
9251,Mark Healey
9252,Mark Hill
9253,Mark Kondor
9254,Mark Miller Studios
9255,Mark Ohnsman
9256,Mark Radocy
9257,Mark Schramm
9258,Mark Sowders
9259,Marker Limited
9260,Marklar
9261,Marko Vukovic
9262,MarksApp
9263,Markus Döbele
9264,Markus Fick
9265,Marlene De Souza Santos
9266,Marmalade Game Studio Ltd
9267,Marsbound
9268,Marshall Latimer
9269,Marshlight Software
9270,Marslit Games
9271,Martha Magsombol
9272,Martian Games
9273,Martijn de Vree
9274,Martin Crownover
9275,Martin Helvig
9276,Martin Hoferek
9277,Martin Ivanov
9278,Martin Knopf
9279,Martin Kutlak
9280,Martin Mitov
9281,Martin Nayeri
9282,Martin Pilaszek
9283,Martin Senovsky
9284,Martin Simeth
9285,Martin van Stipdonk
9286,Martov Company
9287,Martín Díaz
9288,Maru Games
9289,Maru Project Develop Team
9290,MaruStudio
9291,Marudice
9292,Maruf ARTUKOĞLU
9293,Marvellous Soft
9294,Marvelous Inc.
9295,"Marvelous, Inc."
9296,Marxnet
9297,Masahiro Suzuki
9298,Masakazu Yanai
9299,Masangsoft
9300,"Masangsoft, Inc."
9301,Maschinen-Mensch
9302,Mascot Entertainment
9303,Mash Games
9304,Mashiro
9305,Mask
9306,Mason Butterwick
9307,Mason Lindroth
9308,Mass Creation
9309,Mass Games
9310,MassDiGI
9311,MassHive Media
9312,"Massive Damage, Inc."
9313,Massive Entertainment
9314,Massive Monster
9315,Master Indie
9316,Master Plan Multimedia LLC
9317,Master Technologies
9318,Master UOMU
9319,MasterCalamity Games
9320,MasterCode
9321,Masterbrain Bytes GmbH & Co. KG
9322,Masters Interactive
9323,Masterstrike
9324,Mastfire Studios Pty Ltd
9325,Masthead Studios Ltd
9326,Mastiff
9327,Mata
9328,Match Connect Challenge
9329,Matchup-Gamedesign
9330,Mateus Dias Toledo
9331,Mateusz Kulis
9332,Mateusz Kuliś
9333,"Math Nerd Productions, LLC"
9334,Matheus Medeiros
9335,Mathias
9336,Mathieu Lamarche
9337,Mathieu Leyssenne
9338,Matias Rajamäki
9339,Matouš Lörinc
9340,Matrix Games
9341,MatrixStudio
9342,Matt Bitner Games
9343,Matt Boch
9344,Matt Boyer
9345,Matt Bucci
9346,Matt Dabrowski
9347,Matt Dulemba
9348,Matt Frank
9349,Matt Gadient
9350,Matt Glanville
9351,Matt Grimm
9352,Matt Hooper
9353,Matt Kap
9354,Matt Makes Games Inc.
9355,Matt Maurer
9356,Matt Roszak
9357,Matt Stanton
9358,Matt Thorson
9359,Matt Workman
9360,Matteo Cillario
9361,Matterhorn Software LTD
9362,Matthew Brown
9363,Matthew Collins
9364,Matthew Coyle
9365,Matthew Diaz
9366,Matthew Eis
9367,Matthew Finitz
9368,Matthew Giordano
9369,Matthew Hare
9370,Matthew Hayter
9371,Matthew Jennings
9372,Matthew Kania
9373,Matthew Myers
9374,Matthew Overall
9375,Matthew Peacock
9376,Matthew Putnam
9377,Matthew Reed
9378,Matthew Ricci
9379,Matthew Ritter
9380,Matthew Roach
9381,Matthew Robert Carmack
9382,Matthew Robinson
9383,Matthew Sanders
9384,Matthew Weekes
9385,Matthew Wester
9386,Matthew Willis
9387,Matthew.P
9388,Matthias Magnussen
9389,"Matthias Patscheider, Samantha Povolny, Bianca Zankl"
9390,Matthieu Gouby
9391,Mattis Folkestad
9392,Mattrified Games
9393,Mature Games
9394,Matvey Sakharovskiy
9395,Maulidan Games
9396,Mauri Republic
9397,Maurice Fernitz
9398,Mauricio Tunes
9399,Maus Software
9400,Mavenmob
9401,Maverick Game Studio
9402,Maverick Games
9403,Maverick Games Inc.
9404,Max
9405,Max Geraci
9406,Max Grindebäck
9407,Max Ignatyev
9408,Max Jaeschke
9409,Max Whale
9410,Maxen
9411,Maxime Cote
9412,Maxime Pointet
9413,Maxime Vézina
9414,Maximilian Ritters
9415,Maximum Games
9416,Maximus Ludos Studios
9417,Maximus.ez
9418,Maxint LLC
9419,Maxis™
9420,Maxwell Taylor
9421,Maxwell Volz
9422,Maxwolf
9423,Maya Gameworks
9424,Mayhem Games USA
9425,MayoNinja Games
9426,Mazen Games
9427,McKay
9428,McLeodGaming Inc.
9429,McMagic Productions
9430,McMagic Productions s.r.o.
9431,MeDungeon Ltd.
9432,Meadow Games
9433,Meagan Malone
9434,Meaghann LeBleu
9435,Mean Mutt Interactive
9436,"Meant, LLC"
9437,MeatAtom
9438,Meatball Parm Games
9439,Mebius
9440,Mechabit Ltd
9441,Mechanical Boss
9442,Mechanical Monocle
9443,Media Art
9444,"Media Impact Co.,Ltd"
9445,MediaAtlas
9446,MediaPod
9447,MediaSpark
9448,MediaTale
9449,Mediatonic
9450,Mediator Software
9451,Medicated Games
9452,MeepHead LLC
9453,Meepower
9454,Meerkat Gaming
9455,Mega Boss Game Studio
9456,Mega Cat Studios
9457,Mega Crit Games
9458,Mega Dwarf Inc.
9459,MegaFun Games Ltd.
9460,MegaTronic Labs
9461,Megadev
9462,Megalithic Mainframe
9463,Megamini009
9464,Megan
9465,Megaslow Studio
9466,Megastorm Games
9467,Megaton
9468,MegawattsCo
9469,Meggic
9470,Mehan Games
9471,Mehsoft
9472,Meijin Zhu / 五月梅花落
9473,Meine Liebe:3
9474,MekTek Studios
9475,Meka Games
9476,Mekiwi
9477,Melancholia Studio
9478,Melancholic Nights Studio
9479,Melesta
9480,Melissa Avery-Weir
9481,MellowStudios
9482,Meltdown Interactive Media
9483,Membraine Studios
9484,Memorazer Production
9485,Memory of God / Lambic Studios
9486,Mengtu Technology Co. Ltd
9487,MentaLoop Games
9488,Mental Lab Studio
9489,Mental Zone Digital Game Studios
9490,Mentalpop
9491,Meow Studios
9492,Meowshmallow Studio
9493,Mercator
9494,Mercury Aerospace Industries
9495,Mercury Stone
9496,MercurySteam
9497,MercurySteam - Climax Studios
9498,MercuryStudio
9499,Merge Heroes
9500,Mergin Studio
9501,Meridian4
9502,Meridian93
9503,Meridian93 Studio
9504,Merixgames
9505,Merlin Beer
9506,Mermaid VR Inc.
9507,Merriman Games
9508,Merscom
9509,Mescalines Wings
9510,Mesmerise Studios
9511,Messhof
9512,Messier Games & Animations
9513,Meta Interaction
9514,Meta Sauce
9515,Metal Fox
9516,MetalBear
9517,Metalhead Software Inc.
9518,Metamorf
9519,MetamorphoGames
9520,Metanaut
9521,Metanet Software Inc.
9522,Metaphore Games SAS
9523,Metaverse
9524,Metaverse Studio
9525,Metaware
9526,"Metaware Limited, LLC"
9527,Meteor Shock
9528,Meteorbyte Studios
9529,Meteoric Games
9530,Meteorise
9531,MethodEXP
9532,Metropolis
9533,Mexond
9534,Mez Breeze
9535,Mgaia Studio
9536,Mgame
9537,Mgsstudio
9538,Mi-Clos Studio
9539,MiKandi Japan
9540,Mia Blais-Côté
9541,MiaoXi Studio
9542,Miaoyue Studio
9543,Micah Sigmund
9544,Michael Acosta
9545,Michael Amzovski
9546,Michael Becze
9547,Michael Bell
9548,Michael Brough
9549,Michael Burns
9550,Michael Callaghan
9551,Michael Cheung
9552,Michael Chou
9553,Michael Cox
9554,Michael Crabbs
9555,Michael Fewkes
9556,Michael Flynn
9557,Michael Frei
9558,Michael Gentry
9559,Michael Hall
9560,Michael Hobbs
9561,Michael Hütter
9562,Michael J. Moffitt
9563,Michael Jendryssek
9564,Michael Kissinger
9565,Michael L. Fiorentino Gutierrez
9566,Michael Lampel
9567,Michael Lasch
9568,Michael Lohr
9569,Michael Lückgen
9570,Michael McCartney
9571,Michael Nova
9572,Michael Porter
9573,Michael Schade
9574,Michael Seaholm
9575,Michael Squirrel
9576,Michael Swan
9577,Michael Todd Games
9578,Michael Zahniser
9579,MichaelArts
9580,Michaela Laws
9581,Michail Ostrowski
9582,Michal Kruba
9583,Michal Kuchárik
9584,Michal Pawlowski
9585,Michał Głowacki
9586,Michiru Michel Nakamura
9587,Micro Factory Games
9588,Micro Revolution LLC
9589,"MicroProse Software, Inc"
9590,"MicroProse Software, Inc."
9591,Microblast Games
9592,Microids
9593,Microlith Games
9594,Microprose
9595,Micropsia Games
9596,Microsoft Corporation
9597,Microsoft Game Studios
9598,"MidBoss, LLC."
9599,Midas Touch Game
9600,Middle City Games
